"Country","Date","Negative","Positive","Neutral","Total","Prop.negative","boostrap.avg","boostrap.se"
"Global",2020-09-15,7,6,32,45,0.155555555555556,6.58,0.210425254850239
"Global",2020-09-16,16,4,34,54,0.296296296296296,16.12,0.373701117542516
"Global",2020-09-17,10,6,19,35,0.285714285714286,10.07,0.259079567357641
"Global",2020-09-18,7,4,25,36,0.194444444444444,6.6,0.218350103450325
"Global",2020-09-19,1,3,14,18,0.0555555555555556,1.1,0.0846859915908007
"Global",2020-09-20,11,5,17,33,0.333333333333333,10.64,0.287630514951584
"Global",2020-09-21,2,5,21,28,0.0714285714285714,2.1,0.146680440124618
"Global",2020-09-22,13,5,12,30,0.433333333333333,12.92,0.283798192632395
"Global",2020-09-23,9,7,27,43,0.209302325581395,9.19,0.28522364076725
"Global",2020-09-24,3,1,5,9,0.333333333333333,3.06,0.136196530607409
"Global",2020-09-25,0,0,0,0,0,0,0
"Global",2020-09-26,0,0,1,1,0,0,0
"Global",2020-09-27,7,1,14,22,0.318181818181818,7.26,0.245616108444199
"Global",2020-09-28,6,4,10,20,0.3,5.95,0.19089105253886
"Global",2020-09-29,6,5,13,24,0.25,6.28,0.189672764454356
"Global",2020-09-30,6,6,21,33,0.181818181818182,5.73,0.205409175289054
"Global",2020-10-01,3,1,5,9,0.333333333333333,2.89,0.134761292887112
"Global",2020-10-02,0,0,0,0,0,0,0
"Global",2020-10-03,0,0,0,0,0,0,0
"Global",2020-10-04,0,0,0,0,0,0,0
"Global",2020-10-05,0,0,0,0,0,0,0
"Global",2020-10-06,0,0,0,0,0,0,0
"Global",2020-10-07,0,0,0,0,0,0,0
"Global",2020-10-08,0,0,0,0,0,0,0
"Global",2020-10-09,4,2,11,17,0.235294117647059,4.19,0.19524395514382
"Global",2020-10-10,2,3,18,23,0.0869565217391304,1.86,0.126347284749758
"Global",2020-10-11,4,3,10,17,0.235294117647059,4.2,0.185319816380856
"Global",2020-10-12,3,4,13,20,0.15,2.9,0.156023826204315
"Global",2020-10-13,18,4,34,56,0.321428571428571,18.25,0.392704942313146
"Global",2020-10-14,3,4,25,32,0.09375,2.87,0.161216962788998
"Global",2020-10-15,5,1,20,26,0.192307692307692,4.76,0.207008514927588
"Global",2020-10-16,6,4,18,28,0.214285714285714,5.72,0.209896559420505
"Global",2020-10-17,7,3,23,33,0.212121212121212,6.48,0.215312786335591
"Global",2020-10-18,2,6,10,18,0.111111111111111,1.94,0.1293495772367
"Global",2020-10-19,2,1,12,15,0.133333333333333,2.08,0.129240203895809
"Global",2020-10-20,8,3,30,41,0.195121951219512,8.13,0.27474689913784
"Global",2020-10-21,6,4,15,25,0.24,6.25,0.245103565000099
"Global",2020-10-22,29,7,51,87,0.333333333333333,28.94,0.449426121163243
"Global",2020-10-23,0,0,0,0,0,0,0
"Global",2020-10-24,0,0,0,0,0,0,0
"Global",2020-10-25,0,0,0,0,0,0,0
"Global",2020-10-26,0,0,0,0,0,0,0
"Global",2020-10-27,0,0,0,0,0,0,0
"Global",2020-10-28,0,0,0,0,0,0,0
"Global",2020-10-29,0,0,0,0,0,0,0
"Global",2020-10-30,0,0,0,0,0,0,0
"Global",2020-10-31,0,0,0,0,0,0,0
"Global",2020-11-01,0,0,0,0,0,0,0
"Global",2020-11-02,0,0,6,6,0,0,0
"Global",2020-11-03,9,3,12,24,0.375,9.15,0.214793770012921
"Global",2020-11-04,4,5,16,25,0.16,4.17,0.193873331551476
"Global",2020-11-05,5,7,18,30,0.166666666666667,4.9,0.214381892797867
"Global",2020-11-06,4,4,19,27,0.148148148148148,3.62,0.16804280358999
"Global",2020-11-07,7,1,12,20,0.35,7.01,0.225851922526887
"Global",2020-11-08,1,1,8,10,0.1,1.1,0.0937436866561092
"Global",2020-11-09,185,257,305,747,0.247657295850067,185.21,1.14832288775651
"Global",2020-11-10,0,0,0,0,0,0,0
"Global",2020-11-11,0,0,0,0,0,0,0
"Global",2020-11-12,0,0,0,0,0,0,0
"Global",2020-11-13,0,0,0,0,0,0,0
"Global",2020-11-14,12,11,25,48,0.25,12.08,0.308688984074406
"Global",2020-11-15,21,16,41,78,0.269230769230769,20.5,0.388079966767238
"Global",2020-11-16,53,111,185,349,0.151862464183381,52.33,0.628458913581951
"Global",2020-11-17,136,178,317,631,0.215530903328051,136.98,1.08850560147592
"Global",2020-11-18,82,70,301,453,0.181015452538631,81.81,0.915930282733507
"Global",2020-11-19,28,31,98,157,0.178343949044586,27.84,0.46573933837838
"Global",2020-11-20,32,33,117,182,0.175824175824176,33.16,0.5580847479179
"Global",2020-11-21,32,16,52,100,0.32,32.13,0.504455902508592
"Global",2020-11-22,0,0,0,0,0,0,0
"Global",2020-11-23,0,0,0,0,0,0,0
"Global",2020-11-24,0,0,0,0,0,0,0
"Global",2020-11-25,0,0,0,0,0,0,0
"Global",2020-11-26,0,0,0,0,0,0,0
"Global",2020-11-27,0,0,0,0,0,0,0
"Global",2020-11-28,0,0,0,0,0,0,0
"Global",2020-11-29,0,0,0,0,0,0,0
"Global",2020-11-30,0,0,0,0,0,0,0
"Global",2020-12-01,0,0,0,0,0,0,0
"Global",2020-12-02,0,0,0,0,0,0,0
"Global",2020-12-03,0,0,0,0,0,0,0
"Global",2020-12-04,0,0,0,0,0,0,0
"Global",2020-12-05,0,0,0,0,0,0,0
"Global",2020-12-06,0,0,0,0,0,0,0
"Global",2020-12-07,0,0,0,0,0,0,0
"Global",2020-12-08,0,0,0,0,0,0,0
"Global",2020-12-09,0,0,0,0,0,0,0
"Global",2020-12-10,0,0,0,0,0,0,0
"Global",2020-12-11,0,0,0,0,0,0,0
"Global",2020-12-12,0,0,0,0,0,0,0
"Global",2020-12-13,0,0,0,0,0,0,0
"Global",2020-12-14,0,0,0,0,0,0,0
"Global",2020-12-15,0,0,0,0,0,0,0
"Global",2020-12-16,0,0,0,0,0,0,0
"Global",2020-12-17,0,0,0,0,0,0,0
"Global",2020-12-18,0,0,0,0,0,0,0
"Global",2020-12-19,0,0,0,0,0,0,0
"Global",2020-12-20,0,0,0,0,0,0,0
"Global",2020-12-21,0,0,0,0,0,0,0
"Global",2020-12-22,0,0,0,0,0,0,0
"Global",2020-12-23,0,0,0,0,0,0,0
"Global",2020-12-24,0,0,0,0,0,0,0
"Global",2020-12-25,17,28,57,102,0.166666666666667,16.76,0.387720611687427
"Global",2020-12-26,45,62,120,227,0.198237885462555,45.06,0.638941675465347
"Global",2020-12-27,141,115,230,486,0.290123456790123,140.39,1.06248184773561
"Global",2020-12-28,102,77,207,386,0.264248704663212,102.47,0.819762838332594
"Global",2020-12-29,138,159,280,577,0.239168110918544,136.63,1.1061494775421
"Global",2020-12-30,335,359,589,1283,0.261106780982073,335.3,1.35769412362775
"Global",2020-12-31,169,180,303,652,0.25920245398773,168.29,1.17570481762295
"Global",2021-01-01,95,127,198,420,0.226190476190476,94.63,0.76391535307694
"Global",2021-01-02,0,0,0,0,0,0,0
"Global",2021-01-03,0,0,0,0,0,0,0
"Global",2021-01-04,0,0,0,0,0,0,0
"Global",2021-01-05,0,0,0,0,0,0,0
"Global",2021-01-06,0,0,0,0,0,0,0
"Global",2021-01-07,0,0,0,0,0,0,0
"Global",2021-01-08,110,205,342,657,0.167427701674277,109.99,0.9507567427257
"Global",2021-01-09,90,175,241,506,0.177865612648221,90.44,0.852722319125842
"Global",2021-01-10,64,86,187,337,0.189910979228487,64.25,0.722701860934355
"Global",2021-01-11,72,123,281,476,0.151260504201681,71.08,0.860077515886407
"Global",2021-01-12,97,177,434,708,0.137005649717514,97.08,0.912724858139991
"Global",2021-01-13,173,243,493,909,0.19031903190319,174.16,1.27435624469135
"Global",2021-01-14,172,306,490,968,0.177685950413223,173.42,1.20957292738663
"Global",2021-01-15,120,190,363,673,0.178306092124814,118.85,0.986819705576014
"Global",2021-01-16,0,0,0,0,0,0,0
"Global",2021-01-17,0,0,0,0,0,0,0
"Global",2021-01-18,0,0,0,0,0,0,0
"Global",2021-01-19,84,137,267,488,0.172131147540984,84.24,0.823410007471394
"Global",2021-01-20,126,188,338,652,0.193251533742331,126.7,1.0785793124909
"Global",2021-01-21,114,226,321,661,0.172465960665658,114.14,0.86375033804025
"Global",2021-01-22,147,222,411,780,0.188461538461538,148.36,1.01955823271601
"Global",2021-01-23,161,210,343,714,0.225490196078431,161.12,1.15463755299569
"Global",2021-01-24,132,127,239,498,0.265060240963855,131.59,1.07158854986511
"Global",2021-01-25,178,177,402,757,0.235138705416116,179.48,1.27020876356224
"Global",2021-01-26,198,225,409,832,0.237980769230769,198.15,1.09252510777149
"Global",2021-01-27,203,210,441,854,0.237704918032787,203.06,1.2560013510898
"Global",2021-01-28,215,249,527,991,0.216952573158426,216.11,1.40395509151465
"Global",2021-01-29,240,295,553,1088,0.220588235294118,239.47,1.21800092882816
"Global",2021-01-30,201,205,341,747,0.269076305220884,200.74,1.1583356224089
"Global",2021-01-31,193,194,351,738,0.261517615176152,190.36,1.001263847809
"Global",2021-02-01,182,248,509,939,0.193823216187433,182.92,1.2281775938439
"Global",2021-02-02,115,153,308,576,0.199652777777778,113.88,1.05431101538954
"Global",2021-02-03,111,144,321,576,0.192708333333333,111.74,0.935886119291673
"Global",2021-02-04,101,158,297,556,0.181654676258993,101.28,0.961593794833674
"Global",2021-02-05,124,162,317,603,0.205638474295191,123.63,0.962494129589864
"Global",2021-02-06,98,157,265,520,0.188461538461538,97.33,0.8765237814195
"Global",2021-02-07,116,106,225,447,0.259507829977629,117.51,0.851676303094389
"Global",2021-02-08,116,126,286,528,0.21969696969697,115.03,1.00568635791933
"Global",2021-02-09,107,116,308,531,0.2015065913371,106.35,0.950743993625067
"Global",2021-02-10,102,176,265,543,0.187845303867403,102.04,0.874084802764722
"Global",2021-02-11,115,219,348,682,0.168621700879765,113.67,0.976910715190772
"Global",2021-02-12,113,175,288,576,0.196180555555556,112.49,0.926544029382219
"Global",2021-02-13,90,142,202,434,0.207373271889401,89.89,0.764079296746857
"Global",2021-02-14,77,103,155,335,0.229850746268657,77.51,0.741346713417514
"Global",2021-02-15,81,137,228,446,0.181614349775785,81.46,0.804334218688684
"Global",2021-02-16,81,106,242,429,0.188811188811189,80.76,0.780199404710816
"Global",2021-02-17,87,131,224,442,0.19683257918552,87.04,0.915072442901422
"Global",2021-02-18,105,144,274,523,0.200764818355641,107.86,0.927146158919941
"Global",2021-02-19,112,203,303,618,0.181229773462783,111.05,0.988864771014488
"Global",2021-02-20,84,129,197,410,0.204878048780488,84.02,0.683718295111888
"Global",2021-02-21,96,102,205,403,0.238213399503722,95.39,0.792884390416192
"Global",2021-02-22,133,124,262,519,0.25626204238921,132.22,0.929057304339982
"Global",2021-02-23,79,105,252,436,0.181192660550459,78.61,0.800996223146495
"Global",2021-02-24,139,159,292,590,0.235593220338983,140.43,0.988443833569319
"Global",2021-02-25,36,104,196,336,0.107142857142857,35.79,0.600049661244464
"Global",2021-02-26,52,110,205,367,0.141689373297003,52.35,0.644067723398116
"Global",2021-02-27,60,112,175,347,0.172910662824208,61,0.79785064803236
"Global",2021-02-28,61,80,172,313,0.194888178913738,60.02,0.71618800082468
"Global",2021-03-01,0,0,0,0,0,0,0
"Global",2021-03-02,0,0,0,0,0,0,0
"Global",2021-03-03,0,0,0,0,0,0,0
"Global",2021-03-04,101,161,256,518,0.194980694980695,100.8,0.850311885739758
"Global",2021-03-05,0,0,0,0,0,0,0
"Global",2021-03-06,0,0,0,0,0,0,0
"Global",2021-03-07,0,0,0,0,0,0,0
"Global",2021-03-08,0,0,0,0,0,0,0
"Global",2021-03-09,0,0,0,0,0,0,0
"Global",2021-03-10,0,0,0,0,0,0,0
"Global",2021-03-11,19,25,60,104,0.182692307692308,19.03,0.384669607677429
"Global",2021-03-12,194,365,571,1130,0.171681415929204,194.98,1.20880440138514
"Global",2021-03-13,0,0,0,0,0,0,0
"Global",2021-03-14,0,0,0,0,0,0,0
"Global",2021-03-15,0,0,0,0,0,0,0
"Global",2021-03-16,0,0,0,0,0,0,0
"Global",2021-03-17,0,0,0,0,0,0,0
"Global",2021-03-18,95,212,306,613,0.154975530179445,95.1,0.909045453409034
"Global",2021-03-19,221,353,534,1108,0.199458483754513,221.95,1.39380845893617
"Global",2021-03-20,98,161,244,503,0.194831013916501,98.04,0.847446550860676
"Global",2021-03-21,80,77,197,354,0.225988700564972,81.25,0.814809266892652
"Global",2021-03-22,81,142,312,535,0.151401869158879,79.5,0.790920701180312
"Global",2021-03-23,131,199,445,775,0.169032258064516,130.89,1.10772266156719
"Global",2021-03-24,145,224,445,814,0.178132678132678,144.23,0.986459335300762
"Global",2021-03-25,136,270,460,866,0.157043879907621,135.76,1.10115825154675
"Global",2021-03-26,0,0,0,0,0,0,0
"Global",2021-03-27,0,0,0,0,0,0,0
"Global",2021-03-28,0,0,0,0,0,0,0
"Global",2021-03-29,0,0,0,0,0,0,0
"Global",2021-03-30,0,0,0,0,0,0,0
"Global",2021-03-31,0,0,0,0,0,0,0
"Global",2021-04-01,0,0,0,0,0,0,0
"Global",2021-04-02,0,0,0,0,0,0,0
"Global",2021-04-03,0,0,0,0,0,0,0
"Global",2021-04-04,0,0,0,0,0,0,0
"Global",2021-04-05,0,0,0,0,0,0,0
"Global",2021-04-06,0,0,0,0,0,0,0
"Global",2021-04-07,118,205,390,713,0.165497896213184,117.6,0.887739155428445
"Global",2021-04-08,121,176,430,727,0.166437414030261,120.66,0.899407212186634
"Global",2021-04-09,121,230,456,807,0.149938042131351,121.56,1.11285600364489
"Global",2021-04-10,69,113,213,395,0.174683544303797,69.77,0.693964601897581
"Global",2021-04-11,46,54,112,212,0.216981132075472,44.68,0.607674820005475
"Global",2021-04-12,112,140,364,616,0.181818181818182,110.22,0.950659526514901
"Global",2021-04-13,0,0,0,0,0,0,0
"Global",2021-04-14,0,0,0,0,0,0,0
"Global",2021-04-15,0,0,0,0,0,0,0
"Global",2021-04-16,0,0,0,0,0,0,0
"Global",2021-04-17,0,0,0,0,0,0,0
"Global",2021-04-18,0,0,0,0,0,0,0
"Global",2021-04-19,0,0,0,0,0,0,0
"Global",2021-04-20,21,39,67,127,0.165354330708661,21.6,0.380589654153243
"Global",2021-04-21,100,143,334,577,0.173310225303293,101.15,0.862621679310323
"Global",2021-04-22,96,143,307,546,0.175824175824176,96.56,0.961198746515532
"Global",2021-04-23,4,4,9,17,0.235294117647059,4.05,0.174295117197206
"Global",2021-04-24,0,1,0,1,0,0,0
"Global",2021-04-25,18,22,29,69,0.260869565217391,18.31,0.346612758046215
"Global",2021-04-26,91,136,251,478,0.190376569037657,89.41,0.898381822495257
"Global",2021-04-27,130,160,292,582,0.223367697594502,130.28,1.04050104480602
"Global",2021-04-28,0,0,0,0,0,0,0
"Global",2021-04-29,0,0,0,0,0,0,0
"Global",2021-04-30,0,0,0,0,0,0,0
"Global",2021-05-01,0,0,0,0,0,0,0
"Global",2021-05-02,0,0,0,0,0,0,0
"Global",2021-05-03,0,0,0,0,0,0,0
"Global",2021-05-04,0,0,0,0,0,0,0
"Global",2021-05-05,0,0,0,0,0,0,0
"Global",2021-05-06,0,0,0,0,0,0,0
"Global",2021-05-07,0,0,0,0,0,0,0
"Global",2021-05-08,0,0,0,0,0,0,0
"Global",2021-05-09,0,0,0,0,0,0,0
"Global",2021-05-10,0,0,0,0,0,0,0
"Global",2021-05-11,0,0,0,0,0,0,0
"Global",2021-05-12,0,0,0,0,0,0,0
"Global",2021-05-13,0,0,0,0,0,0,0
"Global",2021-05-14,0,0,0,0,0,0,0
"Global",2021-05-15,0,0,0,0,0,0,0
"Global",2021-05-16,0,0,0,0,0,0,0
"Global",2021-05-17,0,0,0,0,0,0,0
"Global",2021-05-18,0,0,0,0,0,0,0
"Global",2021-05-19,0,0,0,0,0,0,0
"Global",2021-05-20,0,0,0,0,0,0,0
"Global",2021-05-21,0,0,0,0,0,0,0
"Global",2021-05-22,0,0,0,0,0,0,0
"Global",2021-05-23,8,3,7,18,0.444444444444444,7.78,0.235092932409052
"Global",2021-05-24,119,138,213,470,0.253191489361702,118.62,0.948766344131987
"Global",2021-05-25,145,166,325,636,0.227987421383648,143.67,1.0849805658549
"Global",2021-05-26,132,163,228,523,0.252390057361377,132.38,1.0496541036807
"Global",2021-05-27,101,135,219,455,0.221978021978022,102.12,0.88
"Global",2021-05-28,138,137,240,515,0.267961165048544,138.3,1.0308866439756
"Global",2021-05-29,100,96,166,362,0.276243093922652,101.11,0.831804051323375
"Global",2021-05-30,0,0,0,0,0,0,0
"Global",2021-05-31,0,0,0,0,0,0,0
"Global",2021-06-01,0,0,0,0,0,0,0
"Global",2021-06-02,0,0,0,0,0,0,0
"Global",2021-06-03,0,0,0,0,0,0,0
"Global",2021-06-04,0,0,0,0,0,0,0
"Global",2021-06-05,0,0,0,0,0,0,0
"Global",2021-06-06,0,0,0,0,0,0,0
"Global",2021-06-07,0,0,0,0,0,0,0
"Global",2021-06-08,0,0,0,0,0,0,0
"Global",2021-06-09,0,0,0,0,0,0,0
"Global",2021-06-10,0,0,0,0,0,0,0
"Global",2021-06-11,0,0,0,0,0,0,0
"Global",2021-06-12,0,0,0,0,0,0,0
"Global",2021-06-13,0,0,0,0,0,0,0
"Global",2021-06-14,0,0,0,0,0,0,0
"Global",2021-06-15,66,86,162,314,0.210191082802548,64.01,0.626920483737206
"Global",2021-06-16,63,77,166,306,0.205882352941176,62.82,0.807087293289827
"Global",2021-06-17,48,58,109,215,0.223255813953488,47.56,0.60940772704141
"Global",2021-06-18,36,68,108,212,0.169811320754717,35.71,0.541844026907144
"Global",2021-06-19,27,46,73,146,0.184931506849315,27.03,0.543548944020182
"Global",2021-06-20,26,42,73,141,0.184397163120567,26.63,0.432436134129666
"Global",2021-06-21,51,90,113,254,0.200787401574803,50.08,0.614419328399678
"Global",2021-06-22,45,76,135,256,0.17578125,45.09,0.632949644541533
"Global",2021-06-23,76,66,143,285,0.266666666666667,76.81,0.749773703233586
"Global",2021-06-24,0,0,0,0,0,0,0
"Global",2021-06-25,0,0,0,0,0,0,0
"Global",2021-06-26,0,0,0,0,0,0,0
"Global",2021-06-27,0,0,0,0,0,0,0
"Global",2021-06-28,0,0,0,0,0,0,0
"Global",2021-06-29,0,0,0,0,0,0,0
"Global",2021-06-30,111,94,211,416,0.266826923076923,111.13,0.918128861359127
"Global",2021-07-01,57,64,157,278,0.205035971223022,56.94,0.731101286354422
"Global",2021-07-02,132,110,230,472,0.279661016949153,132.13,1.03500890544161
"Global",2021-07-03,91,84,162,337,0.270029673590504,90.13,0.777805122174448
"Global",2021-07-04,59,69,133,261,0.226053639846743,58.62,0.619511048645575
"Global",2021-07-05,113,64,176,353,0.320113314447592,113.71,0.814551373084558
"Global",2021-07-06,0,0,0,0,0,0,0
"Global",2021-07-07,0,0,0,0,0,0,0
"Global",2021-07-08,8,6,11,25,0.32,7.92,0.246461831412968
"Global",2021-07-09,59,68,162,289,0.204152249134948,59.21,0.707577314903224
"Global",2021-07-10,86,55,120,261,0.329501915708812,86.02,0.73443168435866
"Global",2021-07-11,56,30,72,158,0.354430379746835,55.77,0.566551681738576
"Global",2021-07-12,86,50,142,278,0.309352517985612,86.4,0.706821023736532
"Global",2021-07-13,93,75,175,343,0.271137026239067,92.91,0.837154270566228
"Global",2021-07-14,58,52,116,226,0.256637168141593,58.49,0.696092267191961
"Global",2021-07-15,51,58,127,236,0.216101694915254,50.43,0.618446244693714
"Global",2021-07-16,88,59,143,290,0.303448275862069,88.32,0.711930083958
"Global",2021-07-17,91,62,106,259,0.351351351351351,89.12,0.833064198964257
"Global",2021-07-18,236,44,101,381,0.619422572178478,236.64,1.01975635830478
"Global",2021-07-19,130,73,136,339,0.383480825958702,130.23,0.835796964373864
"Global",2021-07-20,113,60,172,345,0.327536231884058,111.95,0.921063833758869
"Global",2021-07-21,100,66,155,321,0.311526479750779,99.58,0.79622594630906
"Global",2021-07-22,101,62,174,337,0.299703264094956,100.27,0.814744801093625
"Global",2021-07-23,136,64,179,379,0.358839050131926,137.02,0.828407258453586
"Global",2021-07-24,78,44,142,264,0.295454545454545,78.82,0.68848831625247
"Global",2021-07-25,73,55,119,247,0.295546558704453,73.93,0.607238325403119
"Global",2021-07-26,115,75,157,347,0.331412103746398,115.16,0.934168457544306
"Global",2021-07-27,134,79,217,430,0.311627906976744,133.44,0.897732272074048
"Global",2021-07-28,131,87,211,429,0.305361305361305,130.91,0.927916641153338
"Global",2021-07-29,148,88,227,463,0.319654427645788,147.86,1.01494090985882
"Global",2021-07-30,222,75,194,491,0.45213849287169,221.12,0.940693919670501
"Global",2021-07-31,0,0,0,0,0,0,0
"Global",2021-08-01,0,0,0,0,0,0,0
"Global",2021-08-02,156,89,232,477,0.327044025157233,156.5,1.08706815412704
"Global",2021-08-03,249,122,294,665,0.374436090225564,249.47,1.22791232865734
"Global",2021-08-04,233,125,315,673,0.346210995542348,232.6,1.33249973942045
"Global",2021-08-05,172,94,227,493,0.348884381338742,172.08,1.13116369864459
"Global",2021-08-06,113,76,154,343,0.329446064139942,112.3,0.784380344764277
"Global",2021-08-07,107,71,167,345,0.310144927536232,107.64,0.920421510817602
"Global",2021-08-08,98,50,145,293,0.334470989761092,96.67,0.912212871665558
"Global",2021-08-09,181,86,235,502,0.360557768924303,178.99,1.12074064616199
"Global",2021-08-10,0,0,0,0,0,0,0
"Global",2021-08-11,0,0,0,0,0,0,0
"Global",2021-08-12,0,0,0,0,0,0,0
"Global",2021-08-13,74,36,63,173,0.427745664739884,74.23,0.688264542750882
"Global",2021-08-14,126,77,163,366,0.344262295081967,125.28,1.06002477577297
"Global",2021-08-15,97,45,100,242,0.400826446280992,95.2,0.833636308559971
"Global",2021-08-16,93,62,168,323,0.287925696594427,92.9,0.811595261621745
"Global",2021-08-17,99,64,186,349,0.283667621776504,98.97,0.764681884078853
"Global",2021-08-18,103,56,156,315,0.326984126984127,101.98,0.795185004837988
"Global",2021-08-19,110,72,180,362,0.303867403314917,109.61,0.901838190149497
"Global",2021-08-20,118,71,191,380,0.310526315789474,116.49,0.90436595346009
"Global",2021-08-21,126,51,142,319,0.394984326018809,125.43,0.946578634404512
"Global",2021-08-22,106,32,100,238,0.445378151260504,106.11,0.738124158070492
"Global",2021-08-23,108,89,207,404,0.267326732673267,108.85,0.85
"Global",2021-08-24,98,63,208,369,0.265582655826558,97.6,0.789962280137732
"Global",2021-08-25,90,54,159,303,0.297029702970297,90.26,0.78876197584915
"Global",2021-08-26,99,46,146,291,0.34020618556701,99.86,0.903530672842752
"Global",2021-08-27,0,0,0,0,0,0,0
"Global",2021-08-28,0,0,0,0,0,0,0
"Global",2021-08-29,0,0,0,0,0,0,0
"Global",2021-08-30,0,0,0,0,0,0,0
"Global",2021-08-31,0,0,0,0,0,0,0
"Global",2021-09-01,0,0,0,0,0,0,0
"Global",2021-09-02,0,0,0,0,0,0,0
"Global",2021-09-03,0,0,0,0,0,0,0
"Global",2021-09-04,0,0,0,0,0,0,0
"Global",2021-09-05,0,0,0,0,0,0,0
"Global",2021-09-06,0,0,0,0,0,0,0
"Global",2021-09-07,52,41,131,224,0.232142857142857,51.48,0.620439726762765
"Global",2021-09-08,52,32,119,203,0.25615763546798,51.52,0.618809544630052
"Global",2021-09-09,0,0,0,0,0,0,0
"Global",2021-09-10,0,0,0,0,0,0,0
"Global",2021-09-11,0,0,0,0,0,0,0
"Global",2021-09-12,0,0,0,0,0,0,0
"Global",2021-09-13,0,0,0,0,0,0,0
"Global",2021-09-14,0,0,0,0,0,0,0
"Global",2021-09-15,0,0,0,0,0,0,0
"Global",2021-09-16,0,0,0,0,0,0,0
"Global",2021-09-17,0,0,0,0,0,0,0
"Global",2021-09-18,0,0,0,0,0,0,0
"Global",2021-09-19,0,0,0,0,0,0,0
"Global",2021-09-20,0,0,0,0,0,0,0
"Global",2021-09-21,0,0,0,0,0,0,0
"Global",2021-09-22,0,0,0,0,0,0,0
"Global",2021-09-23,0,0,0,0,0,0,0
"Global",2021-09-24,0,0,0,0,0,0,0
"Global",2021-09-25,0,0,0,0,0,0,0
"Global",2021-09-26,0,0,0,0,0,0,0
"Global",2021-09-27,0,0,0,0,0,0,0
"Global",2021-09-28,0,0,0,0,0,0,0
"Global",2021-09-29,0,0,0,0,0,0,0
"Global",2021-09-30,0,0,0,0,0,0,0
"Global",2021-10-01,0,0,0,0,0,0,0
"Global",2021-10-02,0,0,0,0,0,0,0
"Global",2021-10-03,0,0,0,0,0,0,0
"Global",2021-10-04,0,0,0,0,0,0,0
"Global",2021-10-05,0,0,0,0,0,0,0
"Global",2021-10-06,0,0,0,0,0,0,0
"Global",2021-10-07,0,0,0,0,0,0,0
"Global",2021-10-08,0,0,0,0,0,0,0
"Global",2021-10-09,0,0,0,0,0,0,0
"Global",2021-10-10,0,0,0,0,0,0,0
"Global",2021-10-11,0,0,0,0,0,0,0
"Global",2021-10-12,0,0,0,0,0,0,0
