"Country","Date","Negative","Positive","Neutral","Total","Prop.negative","boostrap.avg","boostrap.se"
"India",2020-10-12,1,0,4,5,0.2,0.89,0.0827494697715626
"India",2020-10-13,7,1,6,14,0.5,6.91,0.228784667848229
"India",2020-10-14,1,1,5,7,0.142857142857143,0.86,0.0887852931674401
"India",2020-10-15,0,0,13,13,0,0,0
"India",2020-10-16,1,0,3,4,0.25,0.86,0.0791622805802528
"India",2020-10-17,1,0,5,6,0.166666666666667,1.06,0.086246065640027
"India",2020-10-18,0,1,2,3,0,0,0
"India",2020-10-19,0,1,4,5,0,0,0
"India",2020-10-20,0,2,11,13,0,0,0
"India",2020-10-21,0,0,3,3,0,0,0
"India",2020-10-22,10,0,27,37,0.27027027027027,10.22,0.222737785775385
"India",2020-10-23,0,0,0,0,0,0,0
"India",2020-10-24,0,0,0,0,0,0,0
"India",2020-10-25,0,0,0,0,0,0,0
"India",2020-10-26,0,0,0,0,0,0,0
"India",2020-10-27,0,0,0,0,0,0,0
"India",2020-10-28,0,0,0,0,0,0,0
"India",2020-10-29,0,0,0,0,0,0,0
"India",2020-10-30,0,0,0,0,0,0,0
"India",2020-10-31,0,0,0,0,0,0,0
"India",2020-11-01,0,0,0,0,0,0,0
"India",2020-11-02,0,0,1,1,0,0,0
"India",2020-11-03,1,0,4,5,0.2,0.98,0.0875941052396066
"India",2020-11-04,0,0,2,2,0,0,0
"India",2020-11-05,0,1,10,11,0,0,0
"India",2020-11-06,0,0,10,10,0,0,0
"India",2020-11-07,0,0,1,1,0,0,0
"India",2020-11-08,0,0,2,2,0,0,0
"India",2020-11-09,1,12,19,32,0.03125,1,0.0898933149950989
"India",2020-11-10,0,0,0,0,0,0,0
"India",2020-11-11,0,0,0,0,0,0,0
"India",2020-11-12,0,0,0,0,0,0,0
"India",2020-11-13,0,0,0,0,0,0,0
"India",2020-11-14,0,1,0,1,0,0,0
"India",2020-11-15,1,1,4,6,0.166666666666667,0.82,0.0796203110983243
"India",2020-11-16,3,14,18,35,0.0857142857142857,2.87,0.163085774048412
"India",2020-11-17,11,21,57,89,0.123595505617978,10.85,0.287579589334883
"India",2020-11-18,6,10,37,53,0.113207547169811,6.43,0.216610715386386
"India",2020-11-19,0,2,17,19,0,0,0
"India",2020-11-20,0,2,20,22,0,0,0
"India",2020-11-21,1,1,6,8,0.125,0.9,0.0858704685776046
"India",2020-11-22,0,0,0,0,0,0,0
"India",2020-11-23,0,0,0,0,0,0,0
"India",2020-11-24,0,0,0,0,0,0,0
"India",2020-11-25,0,0,0,0,0,0,0
"India",2020-11-26,0,0,0,0,0,0,0
"India",2020-11-27,0,0,0,0,0,0,0
"India",2020-11-28,0,0,0,0,0,0,0
"India",2020-11-29,0,0,0,0,0,0,0
"India",2020-11-30,0,0,0,0,0,0,0
"India",2020-12-01,0,0,0,0,0,0,0
"India",2020-12-02,0,0,0,0,0,0,0
"India",2020-12-03,0,0,0,0,0,0,0
"India",2020-12-04,0,0,0,0,0,0,0
"India",2020-12-05,0,0,0,0,0,0,0
"India",2020-12-06,0,0,0,0,0,0,0
"India",2020-12-07,0,0,0,0,0,0,0
"India",2020-12-08,0,0,0,0,0,0,0
"India",2020-12-09,0,0,0,0,0,0,0
"India",2020-12-10,0,0,0,0,0,0,0
"India",2020-12-11,0,0,0,0,0,0,0
"India",2020-12-12,0,0,0,0,0,0,0
"India",2020-12-13,0,0,0,0,0,0,0
"India",2020-12-14,0,0,0,0,0,0,0
"India",2020-12-15,0,0,0,0,0,0,0
"India",2020-12-16,0,0,0,0,0,0,0
"India",2020-12-17,0,0,0,0,0,0,0
"India",2020-12-18,0,0,0,0,0,0,0
"India",2020-12-19,0,0,0,0,0,0,0
"India",2020-12-20,0,0,0,0,0,0,0
"India",2020-12-21,0,0,0,0,0,0,0
"India",2020-12-22,0,0,0,0,0,0,0
"India",2020-12-23,0,0,0,0,0,0,0
"India",2020-12-24,0,0,0,0,0,0,0
"India",2020-12-25,0,2,9,11,0,0,0
"India",2020-12-26,0,1,12,13,0,0,0
"India",2020-12-27,7,3,11,21,0.333333333333333,7.1,0.228521820013368
"India",2020-12-28,4,3,16,23,0.173913043478261,3.89,0.178600055425467
"India",2020-12-29,3,3,13,19,0.157894736842105,2.86,0.162069943748576
"India",2020-12-30,7,9,38,54,0.12962962962963,7.07,0.22304368372246
"India",2020-12-31,5,7,17,29,0.172413793103448,4.77,0.199420878718069
"India",2021-01-01,1,8,48,57,0.0175438596491228,1.19,0.120348819619631
"India",2021-01-02,0,0,0,0,0,0,0
"India",2021-01-03,0,0,0,0,0,0,0
"India",2021-01-04,0,0,0,0,0,0,0
"India",2021-01-05,0,0,0,0,0,0,0
"India",2021-01-06,0,0,0,0,0,0,0
"India",2021-01-07,0,0,0,0,0,0,0
"India",2021-01-08,5,5,37,47,0.106382978723404,4.93,0.206586005764616
"India",2021-01-09,9,9,33,51,0.176470588235294,8.73,0.247759658711519
"India",2021-01-10,3,3,24,30,0.1,3.21,0.18051273773573
"India",2021-01-11,2,3,31,36,0.0555555555555556,2.01,0.130651050396455
"India",2021-01-12,4,13,100,117,0.0341880341880342,3.96,0.197928667897699
"India",2021-01-13,9,12,91,112,0.0803571428571429,8.44,0.292436645992242
"India",2021-01-14,7,18,58,83,0.0843373493975904,7.17,0.272309612853688
"India",2021-01-15,7,12,65,84,0.0833333333333333,6.88,0.234963998961715
"India",2021-01-16,0,0,0,0,0,0,0
"India",2021-01-17,0,0,0,0,0,0,0
"India",2021-01-18,0,0,0,0,0,0,0
"India",2021-01-19,2,2,19,23,0.0869565217391304,2.17,0.134881167302664
"India",2021-01-20,3,9,43,55,0.0545454545454545,3.36,0.146694212289347
"India",2021-01-21,11,10,45,66,0.166666666666667,11.26,0.32399650827399
"India",2021-01-22,7,22,44,73,0.0958904109589041,6.66,0.237928772976496
"India",2021-01-23,4,23,40,67,0.0597014925373134,3.91,0.181517175078517
"India",2021-01-24,0,7,20,27,0,0,0
"India",2021-01-25,4,13,22,39,0.102564102564103,4.26,0.192600491938493
"India",2021-01-26,1,8,7,16,0.0625,1.16,0.110754984838908
"India",2021-01-27,3,5,19,27,0.111111111111111,3.16,0.150232143596825
"India",2021-01-28,4,15,38,57,0.0701754385964912,3.94,0.194790745014835
"India",2021-01-29,8,9,19,36,0.222222222222222,7.9,0.257611405732814
"India",2021-01-30,2,12,11,25,0.08,1.96,0.12785724362536
"India",2021-01-31,1,15,19,35,0.0285714285714286,0.98,0.103455450813528
"India",2021-02-01,3,12,22,37,0.0810810810810811,3.03,0.178916492004262
"India",2021-02-02,2,8,10,20,0.1,1.91,0.131882255413415
"India",2021-02-03,3,2,12,17,0.176470588235294,3.06,0.148269478935614
"India",2021-02-04,2,3,14,19,0.105263157894737,2.06,0.152302198263714
"India",2021-02-05,9,9,29,47,0.191489361702128,8.83,0.304197902090668
"India",2021-02-06,2,5,19,26,0.0769230769230769,2.17,0.142881599638132
"India",2021-02-07,2,3,18,23,0.0869565217391304,1.97,0.125894777292368
"India",2021-02-08,2,3,17,22,0.0909090909090909,2.08,0.136092660056346
"India",2021-02-09,0,7,22,29,0,0,0
"India",2021-02-10,4,6,14,24,0.166666666666667,4.08,0.179606753376887
"India",2021-02-11,1,6,24,31,0.032258064516129,0.96,0.0931166315472541
"India",2021-02-12,4,2,11,17,0.235294117647059,4,0.172328087371066
"India",2021-02-13,1,2,10,13,0.0769230769230769,1.1,0.111464085804543
"India",2021-02-14,2,2,2,6,0.333333333333333,2.09,0.11200198410941
"India",2021-02-15,3,3,12,18,0.166666666666667,2.78,0.138228328164203
"India",2021-02-16,1,4,18,23,0.0434782608695652,1.1,0.101005050378782
"India",2021-02-17,2,3,11,16,0.125,1.98,0.128691942877618
"India",2021-02-18,2,3,10,15,0.133333333333333,2.03,0.138136954439492
"India",2021-02-19,0,3,17,20,0,0,0
"India",2021-02-20,4,0,12,16,0.25,4.06,0.175130542940708
"India",2021-02-21,1,5,12,18,0.0555555555555556,0.92,0.0971097473495994
"India",2021-02-22,1,0,11,12,0.0833333333333333,1.01,0.0915577865767204
"India",2021-02-23,1,2,10,13,0.0769230769230769,0.95,0.088048425610713
"India",2021-02-24,0,1,16,17,0,0,0
"India",2021-02-25,1,2,8,11,0.0909090909090909,1,0.0932033727226042
"India",2021-02-26,1,1,4,6,0.166666666666667,0.93,0.0867540352160211
"India",2021-02-27,1,1,25,27,0.037037037037037,0.97,0.0968754276627901
"India",2021-02-28,1,0,10,11,0.0909090909090909,1.13,0.0960376609629385
"India",2021-03-01,0,0,0,0,0,0,0
"India",2021-03-02,0,0,0,0,0,0,0
"India",2021-03-03,0,0,0,0,0,0,0
"India",2021-03-04,5,5,18,28,0.178571428571429,4.77,0.212657547063894
"India",2021-03-05,0,0,0,0,0,0,0
"India",2021-03-06,0,0,0,0,0,0,0
"India",2021-03-07,0,0,0,0,0,0,0
"India",2021-03-08,0,0,0,0,0,0,0
"India",2021-03-09,0,0,0,0,0,0,0
"India",2021-03-10,0,0,0,0,0,0,0
"India",2021-03-11,0,0,1,1,0,0,0
"India",2021-03-12,12,21,55,88,0.136363636363636,11.9,0.34392270684389
"India",2021-03-13,0,0,0,0,0,0,0
"India",2021-03-14,0,0,0,0,0,0,0
"India",2021-03-15,0,0,0,0,0,0,0
"India",2021-03-16,0,0,0,0,0,0,0
"India",2021-03-17,0,0,0,0,0,0,0
"India",2021-03-18,3,4,8,15,0.2,2.81,0.153540702990274
"India",2021-03-19,11,16,55,82,0.134146341463415,11.31,0.307382234984129
"India",2021-03-20,6,6,27,39,0.153846153846154,6.18,0.207622423420667
"India",2021-03-21,3,3,14,20,0.15,2.91,0.161492408427759
"India",2021-03-22,5,7,23,35,0.142857142857143,5.36,0.215800131996477
"India",2021-03-23,4,11,46,61,0.0655737704918033,3.99,0.178373685607412
"India",2021-03-24,11,9,52,72,0.152777777777778,11.25,0.320156211871642
"India",2021-03-25,4,5,55,64,0.0625,3.88,0.171905541363608
"India",2021-03-26,0,0,0,0,0,0,0
"India",2021-03-27,0,0,0,0,0,0,0
"India",2021-03-28,0,0,0,0,0,0,0
"India",2021-03-29,0,0,0,0,0,0,0
"India",2021-03-30,0,0,0,0,0,0,0
"India",2021-03-31,0,0,0,0,0,0,0
"India",2021-04-01,0,0,0,0,0,0,0
"India",2021-04-02,0,0,0,0,0,0,0
"India",2021-04-03,0,0,0,0,0,0,0
"India",2021-04-04,0,0,0,0,0,0,0
"India",2021-04-05,0,0,0,0,0,0,0
"India",2021-04-06,0,0,0,0,0,0,0
"India",2021-04-07,11,8,53,72,0.152777777777778,11.23,0.329632485895392
"India",2021-04-08,14,9,65,88,0.159090909090909,13.66,0.355965041979
"India",2021-04-09,13,7,45,65,0.2,13.03,0.327048323739178
"India",2021-04-10,0,1,9,10,0,0,0
"India",2021-04-11,1,1,3,5,0.2,0.99,0.0915577865767204
"India",2021-04-12,18,11,46,75,0.24,17.75,0.359116480357901
"India",2021-04-13,0,0,0,0,0,0,0
"India",2021-04-14,0,0,0,0,0,0,0
"India",2021-04-15,0,0,0,0,0,0,0
"India",2021-04-16,0,0,0,0,0,0,0
"India",2021-04-17,0,0,0,0,0,0,0
"India",2021-04-18,0,0,0,0,0,0,0
"India",2021-04-19,0,0,0,0,0,0,0
"India",2021-04-20,0,0,5,5,0,0,0
"India",2021-04-21,13,12,53,78,0.166666666666667,13.38,0.357539289357608
"India",2021-04-22,22,5,57,84,0.261904761904762,22.54,0.44390826243104
"India",2021-04-23,0,0,0,0,0,0,0
"India",2021-04-24,0,0,0,0,0,0,0
"India",2021-04-25,2,1,0,3,0.666666666666667,1.95,0.0868936421753919
"India",2021-04-26,7,8,29,44,0.159090909090909,6.95,0.23197657492327
"India",2021-04-27,7,8,37,52,0.134615384615385,6.67,0.242485030257519
"India",2021-04-28,0,0,0,0,0,0,0
"India",2021-04-29,0,0,0,0,0,0,0
"India",2021-04-30,0,0,0,0,0,0,0
"India",2021-05-01,0,0,0,0,0,0,0
"India",2021-05-02,0,0,0,0,0,0,0
"India",2021-05-03,0,0,0,0,0,0,0
"India",2021-05-04,0,0,0,0,0,0,0
"India",2021-05-05,0,0,0,0,0,0,0
"India",2021-05-06,0,0,0,0,0,0,0
"India",2021-05-07,0,0,0,0,0,0,0
"India",2021-05-08,0,0,0,0,0,0,0
"India",2021-05-09,0,0,0,0,0,0,0
"India",2021-05-10,0,0,0,0,0,0,0
"India",2021-05-11,0,0,0,0,0,0,0
"India",2021-05-12,0,0,0,0,0,0,0
"India",2021-05-13,0,0,0,0,0,0,0
"India",2021-05-14,0,0,0,0,0,0,0
"India",2021-05-15,0,0,0,0,0,0,0
"India",2021-05-16,0,0,0,0,0,0,0
"India",2021-05-17,0,0,0,0,0,0,0
"India",2021-05-18,0,0,0,0,0,0,0
"India",2021-05-19,0,0,0,0,0,0,0
"India",2021-05-20,0,0,0,0,0,0,0
"India",2021-05-21,0,0,0,0,0,0,0
"India",2021-05-22,0,0,0,0,0,0,0
"India",2021-05-23,0,0,0,0,0,0,0
"India",2021-05-24,7,5,36,48,0.145833333333333,6.84,0.240252392540037
"India",2021-05-25,11,13,53,77,0.142857142857143,10.92,0.284153892008247
"India",2021-05-26,17,11,30,58,0.293103448275862,17.42,0.319462933149631
"India",2021-05-27,17,20,56,93,0.182795698924731,17.09,0.394941499311971
"India",2021-05-28,15,10,45,70,0.214285714285714,14.83,0.349618840072061
"India",2021-05-29,12,8,34,54,0.222222222222222,11.96,0.298453928563099
"India",2021-05-30,0,0,0,0,0,0,0
"India",2021-05-31,0,0,0,0,0,0,0
"India",2021-06-01,0,0,0,0,0,0,0
"India",2021-06-02,0,0,0,0,0,0,0
"India",2021-06-03,0,0,0,0,0,0,0
"India",2021-06-04,0,0,0,0,0,0,0
"India",2021-06-05,0,0,0,0,0,0,0
"India",2021-06-06,0,0,0,0,0,0,0
"India",2021-06-07,0,0,0,0,0,0,0
"India",2021-06-08,0,0,0,0,0,0,0
"India",2021-06-09,0,0,0,0,0,0,0
"India",2021-06-10,0,0,0,0,0,0,0
"India",2021-06-11,0,0,0,0,0,0,0
"India",2021-06-12,0,0,0,0,0,0,0
"India",2021-06-13,0,0,0,0,0,0,0
"India",2021-06-14,0,0,0,0,0,0,0
"India",2021-06-15,14,16,42,72,0.194444444444444,13.89,0.34079378521388
"India",2021-06-16,11,11,29,51,0.215686274509804,11.24,0.285727849605886
"India",2021-06-17,5,3,25,33,0.151515151515152,5.01,0.197200098346524
"India",2021-06-18,1,5,15,21,0.0476190476190476,1.05,0.109521456778795
"India",2021-06-19,5,2,13,20,0.25,5.09,0.204541863043666
"India",2021-06-20,3,2,9,14,0.214285714285714,2.87,0.150859490449179
"India",2021-06-21,6,28,39,73,0.0821917808219178,5.98,0.244114561613844
"India",2021-06-22,6,23,39,68,0.0882352941176471,5.74,0.206764395270354
"India",2021-06-23,4,13,29,46,0.0869565217391304,3.86,0.184237440123972
"India",2021-06-24,0,0,0,0,0,0,0
"India",2021-06-25,0,0,0,0,0,0,0
"India",2021-06-26,0,0,0,0,0,0,0
"India",2021-06-27,0,0,0,0,0,0,0
"India",2021-06-28,0,0,0,0,0,0,0
"India",2021-06-29,0,0,0,0,0,0,0
"India",2021-06-30,12,13,65,90,0.133333333333333,11.41,0.33787661366334
"India",2021-07-01,12,12,45,69,0.173913043478261,12.07,0.316309208135829
"India",2021-07-02,9,4,47,60,0.15,9.22,0.294933651158796
"India",2021-07-03,12,8,33,53,0.226415094339623,11.73,0.356995034342853
"India",2021-07-04,2,1,23,26,0.0769230769230769,1.89,0.126247312202612
"India",2021-07-05,6,2,43,51,0.117647058823529,5.78,0.21861825036794
"India",2021-07-06,0,0,0,0,0,0,0
"India",2021-07-07,0,0,0,0,0,0,0
"India",2021-07-08,0,1,2,3,0,0,0
"India",2021-07-09,6,3,31,40,0.15,6.19,0.23341773365329
"India",2021-07-10,4,1,21,26,0.153846153846154,4.23,0.172828518970964
"India",2021-07-11,1,3,17,21,0.0476190476190476,1.13,0.0970837397572453
"India",2021-07-12,3,4,35,42,0.0714285714285714,3.01,0.164221456785302
"India",2021-07-13,4,6,43,53,0.0754716981132075,3.94,0.188465359998043
"India",2021-07-14,3,7,33,43,0.0697674418604651,3.22,0.167319931854993
"India",2021-07-15,2,2,31,35,0.0571428571428571,1.87,0.138283123417944
"India",2021-07-16,6,4,33,43,0.13953488372093,5.87,0.245218929188436
"India",2021-07-17,5,4,27,36,0.138888888888889,4.82,0.206647115399732
"India",2021-07-18,3,0,22,25,0.12,3.02,0.159532144254708
"India",2021-07-19,4,3,29,36,0.111111111111111,3.96,0.177479547832954
"India",2021-07-20,1,1,40,42,0.0238095238095238,0.82,0.0868994542647717
"India",2021-07-21,4,1,28,33,0.121212121212121,4.19,0.199845900229111
"India",2021-07-22,6,3,24,33,0.181818181818182,6.28,0.230098793011729
"India",2021-07-23,3,2,33,38,0.0789473684210526,2.76,0.167042001613457
"India",2021-07-24,2,2,27,31,0.0645161290322581,1.89,0.132493567596867
"India",2021-07-25,2,0,21,23,0.0869565217391304,1.98,0.143534038478753
"India",2021-07-26,4,3,21,28,0.142857142857143,4.09,0.190212533973995
"India",2021-07-27,6,5,36,47,0.127659574468085,6.1,0.212012959390446
"India",2021-07-28,6,9,45,60,0.1,5.87,0.231662851505538
"India",2021-07-29,5,3,35,43,0.116279069767442,5.18,0.247565928368362
"India",2021-07-30,2,4,21,27,0.0740740740740741,1.91,0.13416031417297
"India",2021-07-31,0,0,0,0,0,0,0
"India",2021-08-01,0,0,0,0,0,0,0
"India",2021-08-02,2,5,30,37,0.0540540540540541,2.02,0.118900688548779
"India",2021-08-03,11,4,29,44,0.25,10.86,0.286398747246287
"India",2021-08-04,4,8,31,43,0.0930232558139535,4.17,0.181494914640615
"India",2021-08-05,2,3,44,49,0.0408163265306122,1.81,0.137580096046931
"India",2021-08-06,3,2,19,24,0.125,3.24,0.162132256774735
"India",2021-08-07,3,8,34,45,0.0666666666666667,3.1,0.180067327475704
"India",2021-08-08,3,6,30,39,0.0769230769230769,2.91,0.168831396381243
"India",2021-08-09,9,6,47,62,0.145161290322581,9.4,0.260922992625809
"India",2021-08-10,0,0,0,0,0,0,0
"India",2021-08-11,0,0,0,0,0,0,0
"India",2021-08-12,0,0,0,0,0,0,0
"India",2021-08-13,0,1,1,2,0,0,0
"India",2021-08-14,1,4,25,30,0.0333333333333333,0.89,0.0952349566582406
"India",2021-08-15,1,1,16,18,0.0555555555555556,0.98,0.0974212969063186
"India",2021-08-16,0,6,30,36,0,0,0
"India",2021-08-17,2,6,25,33,0.0606060606060606,1.96,0.136270675384314
"India",2021-08-18,3,2,25,30,0.1,2.94,0.178557632944739
"India",2021-08-19,4,1,27,32,0.125,3.67,0.180378390159031
"India",2021-08-20,4,1,37,42,0.0952380952380952,3.72,0.18427033281447
"India",2021-08-21,1,8,33,42,0.0238095238095238,0.87,0.109779393109614
"India",2021-08-22,1,1,27,29,0.0344827586206897,0.97,0.101955625126569
"India",2021-08-23,4,2,36,42,0.0952380952380952,3.96,0.187982376135035
"India",2021-08-24,4,3,42,49,0.0816326530612245,4.12,0.168942043735164
"India",2021-08-25,3,1,34,38,0.0789473684210526,3.34,0.199605671869374
"India",2021-08-26,1,4,30,35,0.0285714285714286,0.78,0.090542695994651
"India",2021-08-27,0,0,0,0,0,0,0
"India",2021-08-28,0,0,0,0,0,0,0
"India",2021-08-29,0,0,0,0,0,0,0
"India",2021-08-30,0,0,0,0,0,0,0
"India",2021-08-31,0,0,0,0,0,0,0
"India",2021-09-01,0,0,0,0,0,0,0
"India",2021-09-02,0,0,0,0,0,0,0
"India",2021-09-03,0,0,0,0,0,0,0
"India",2021-09-04,0,0,0,0,0,0,0
"India",2021-09-05,0,0,0,0,0,0,0
"India",2021-09-06,0,0,0,0,0,0,0
"India",2021-09-07,4,2,28,34,0.117647058823529,3.7,0.183952123766984
"India",2021-09-08,1,2,30,33,0.0303030303030303,1.1,0.094815077861588
"India",2021-09-09,0,0,0,0,0,0,0
"India",2021-09-10,0,0,0,0,0,0,0
"India",2021-09-11,0,0,0,0,0,0,0
"India",2021-09-12,0,0,0,0,0,0,0
"India",2021-09-13,0,0,0,0,0,0,0
"India",2021-09-14,0,0,0,0,0,0,0
"India",2021-09-15,0,0,0,0,0,0,0
"India",2021-09-16,0,0,0,0,0,0,0
"India",2021-09-17,0,0,0,0,0,0,0
"India",2021-09-18,0,0,0,0,0,0,0
"India",2021-09-19,0,0,0,0,0,0,0
"India",2021-09-20,0,0,0,0,0,0,0
"India",2021-09-21,0,0,0,0,0,0,0
"India",2021-09-22,0,0,0,0,0,0,0
"India",2021-09-23,0,0,0,0,0,0,0
"India",2021-09-24,0,0,0,0,0,0,0
"India",2021-09-25,0,0,0,0,0,0,0
"India",2021-09-26,0,0,0,0,0,0,0
"India",2021-09-27,0,0,0,0,0,0,0
"India",2021-09-28,0,0,0,0,0,0,0
"India",2021-09-29,0,0,0,0,0,0,0
"India",2021-09-30,0,0,0,0,0,0,0
"India",2021-10-01,0,0,0,0,0,0,0
"India",2021-10-02,0,0,0,0,0,0,0
"India",2021-10-03,0,0,0,0,0,0,0
"India",2021-10-04,0,0,0,0,0,0,0
"India",2021-10-05,0,0,0,0,0,0,0
"India",2021-10-06,0,0,0,0,0,0,0
"India",2021-10-07,0,0,0,0,0,0,0
"India",2021-10-08,0,0,0,0,0,0,0
"India",2021-10-09,0,0,0,0,0,0,0
"India",2021-10-10,0,0,0,0,0,0,0
"India",2021-10-11,0,0,0,0,0,0,0
"India",2021-10-12,0,0,0,0,0,0,0
"India",2021-10-13,0,0,0,0,0,0,0
"India",2021-10-14,0,1,2,3,0,0,0
"India",2021-10-15,0,3,17,20,0,0,0
"India",2021-10-16,2,1,19,22,0.0909090909090909,2.23,0.128593793148673
"India",2021-10-17,1,0,20,21,0.0476190476190476,0.99,0.0822597511950204
"India",2021-10-18,0,2,23,25,0,0,0
"India",2021-10-19,1,5,23,29,0.0344827586206897,0.99,0.108706815412704
"India",2021-10-20,0,2,29,31,0,0,0
"India",2021-10-21,8,76,51,135,0.0592592592592593,8.35,0.298607881119482
"India",2021-10-22,5,14,23,42,0.119047619047619,4.91,0.226566377100229
"India",2021-10-23,2,5,28,35,0.0571428571428571,1.87,0.14470799577219
"India",2021-10-24,0,5,26,31,0,0,0
"India",2021-10-25,0,1,20,21,0,0,0
"India",2021-10-26,3,0,22,25,0.12,3.42,0.164027590682332
"India",2021-10-27,1,2,23,26,0.0384615384615385,1.14,0.111028251932887
"India",2021-10-28,2,1,21,24,0.0833333333333333,2.17,0.134130194553311
"India",2021-10-29,3,1,26,30,0.1,2.84,0.160630072533197
"India",2021-10-30,1,2,24,27,0.037037037037037,1.04,0.106287203825153
"India",2021-10-31,3,1,20,24,0.125,2.87,0.150188433830857
"India",2021-11-01,1,0,18,19,0.0526315789473684,1.02,0.104427249820392
"India",2021-11-02,0,1,17,18,0,0,0
"India",2021-11-03,0,6,26,32,0,0,0
"India",2021-11-04,0,2,18,20,0,0,0
"India",2021-11-05,1,1,21,23,0.0434782608695652,0.89,0.0930895083543606
"India",2021-11-06,0,1,24,25,0,0,0
"India",2021-11-07,1,1,27,29,0.0344827586206897,1.15,0.103840398125336
"India",2021-11-08,3,1,23,27,0.111111111111111,2.89,0.174596215262068
"India",2021-11-09,1,0,25,26,0.0384615384615385,0.93,0.0879106525301845
"India",2021-11-10,0,1,28,29,0,0,0
"India",2021-11-11,1,5,18,24,0.0416666666666667,0.87,0.101159939369957
"India",2021-11-12,3,2,21,26,0.115384615384615,3.12,0.171905541363608
"India",2021-11-13,1,1,21,23,0.0434782608695652,1.03,0.0999545351192686
"India",2021-11-14,0,1,18,19,0,0,0
