"Country","Date","Negative","Positive","Neutral","Total","Prop.negative","boostrap.avg","boostrap.se"
"United States of America",2020-10-04,0,0,0,0,0,0,0
"United States of America",2020-10-05,0,0,0,0,0,0,0
"United States of America",2020-10-06,0,0,0,0,0,0,0
"United States of America",2020-10-07,0,0,0,0,0,0,0
"United States of America",2020-10-08,0,0,0,0,0,0,0
"United States of America",2020-10-09,0,1,2,3,0,0,0
"United States of America",2020-10-10,1,0,1,2,0.5,0.99,0.0703454678603025
"United States of America",2020-10-11,1,0,3,4,0.25,1.08,0.0917616587698916
"United States of America",2020-10-12,1,0,0,1,1,1,0
"United States of America",2020-10-13,0,0,4,4,0,0,0
"United States of America",2020-10-14,0,1,5,6,0,0,0
"United States of America",2020-10-15,1,1,1,3,0.333333333333333,0.97,0.077139516789419
"United States of America",2020-10-16,0,1,6,7,0,0,0
"United States of America",2020-10-17,1,1,10,12,0.0833333333333333,1.06,0.0982883821242677
"United States of America",2020-10-18,0,0,1,1,0,0,0
"United States of America",2020-10-19,0,0,1,1,0,0,0
"United States of America",2020-10-20,3,0,4,7,0.428571428571429,2.99,0.135210273950681
"United States of America",2020-10-21,1,1,5,7,0.142857142857143,1,0.0887625364598595
"United States of America",2020-10-22,2,1,4,7,0.285714285714286,2.1,0.115031835733953
"United States of America",2020-10-23,0,0,0,0,0,0,0
"United States of America",2020-10-24,0,0,0,0,0,0,0
"United States of America",2020-10-25,0,0,0,0,0,0,0
"United States of America",2020-10-26,0,0,0,0,0,0,0
"United States of America",2020-10-27,0,0,0,0,0,0,0
"United States of America",2020-10-28,0,0,0,0,0,0,0
"United States of America",2020-10-29,0,0,0,0,0,0,0
"United States of America",2020-10-30,0,0,0,0,0,0,0
"United States of America",2020-10-31,0,0,0,0,0,0,0
"United States of America",2020-11-01,0,0,0,0,0,0,0
"United States of America",2020-11-02,0,0,4,4,0,0,0
"United States of America",2020-11-03,2,0,0,2,1,2,0
"United States of America",2020-11-04,1,1,4,6,0.166666666666667,1,0.0852802865422442
"United States of America",2020-11-05,0,0,3,3,0,0,0
"United States of America",2020-11-06,1,2,2,5,0.2,0.96,0.0815506287560375
"United States of America",2020-11-07,1,0,0,1,1,1,0
"United States of America",2020-11-08,0,0,0,0,0,0,0
"United States of America",2020-11-09,37,40,59,136,0.272058823529412,37.33,0.499505816388619
"United States of America",2020-11-10,0,0,0,0,0,0,0
"United States of America",2020-11-11,0,0,0,0,0,0,0
"United States of America",2020-11-12,0,0,0,0,0,0,0
"United States of America",2020-11-13,0,0,0,0,0,0,0
"United States of America",2020-11-14,2,4,14,20,0.1,2.1,0.146680440124618
"United States of America",2020-11-15,3,4,13,20,0.15,2.84,0.143350950291566
"United States of America",2020-11-16,8,27,44,79,0.10126582278481,7.77,0.254199078907009
"United States of America",2020-11-17,26,29,46,101,0.257425742574257,25.82,0.476811802443579
"United States of America",2020-11-18,17,18,139,174,0.0977011494252874,16.9,0.387298334620742
"United States of America",2020-11-19,9,8,31,48,0.1875,9.06,0.248559486203641
"United States of America",2020-11-20,12,7,36,55,0.218181818181818,12.14,0.299501268947245
"United States of America",2020-11-21,7,8,10,25,0.28,6.98,0.235693689248387
"United States of America",2020-11-22,0,0,0,0,0,0,0
"United States of America",2020-11-23,0,0,0,0,0,0,0
"United States of America",2020-11-24,0,0,0,0,0,0,0
"United States of America",2020-11-25,0,0,0,0,0,0,0
"United States of America",2020-11-26,0,0,0,0,0,0,0
"United States of America",2020-11-27,0,0,0,0,0,0,0
"United States of America",2020-11-28,0,0,0,0,0,0,0
"United States of America",2020-11-29,0,0,0,0,0,0,0
"United States of America",2020-11-30,0,0,0,0,0,0,0
"United States of America",2020-12-01,0,0,0,0,0,0,0
"United States of America",2020-12-02,0,0,0,0,0,0,0
"United States of America",2020-12-03,0,0,0,0,0,0,0
"United States of America",2020-12-04,0,0,0,0,0,0,0
"United States of America",2020-12-05,0,0,0,0,0,0,0
"United States of America",2020-12-06,0,0,0,0,0,0,0
"United States of America",2020-12-07,0,0,0,0,0,0,0
"United States of America",2020-12-08,0,0,0,0,0,0,0
"United States of America",2020-12-09,0,0,0,0,0,0,0
"United States of America",2020-12-10,0,0,0,0,0,0,0
"United States of America",2020-12-11,0,0,0,0,0,0,0
"United States of America",2020-12-12,0,0,0,0,0,0,0
"United States of America",2020-12-13,0,0,0,0,0,0,0
"United States of America",2020-12-14,0,0,0,0,0,0,0
"United States of America",2020-12-15,0,0,0,0,0,0,0
"United States of America",2020-12-16,0,0,0,0,0,0,0
"United States of America",2020-12-17,0,0,0,0,0,0,0
"United States of America",2020-12-18,0,0,0,0,0,0,0
"United States of America",2020-12-19,0,0,0,0,0,0,0
"United States of America",2020-12-20,0,0,0,0,0,0,0
"United States of America",2020-12-21,0,0,0,0,0,0,0
"United States of America",2020-12-22,0,0,0,0,0,0,0
"United States of America",2020-12-23,0,0,0,0,0,0,0
"United States of America",2020-12-24,0,0,0,0,0,0,0
"United States of America",2020-12-25,4,2,14,20,0.2,4.28,0.18150882773423
"United States of America",2020-12-26,13,19,25,57,0.228070175438596,12.84,0.311957002994278
"United States of America",2020-12-27,32,32,46,110,0.290909090909091,32.97,0.482722707277389
"United States of America",2020-12-28,20,22,52,94,0.212765957446809,19.56,0.385159025270699
"United States of America",2020-12-29,42,41,60,143,0.293706293706294,42.26,0.502040281695049
"United States of America",2020-12-30,66,116,146,328,0.201219512195122,65.81,0.742599175432841
"United States of America",2020-12-31,51,55,83,189,0.26984126984127,50.88,0.609732512970841
"United States of America",2021-01-01,34,28,45,107,0.317757009345794,34.52,0.473644797226143
"United States of America",2021-01-02,0,0,0,0,0,0,0
"United States of America",2021-01-03,0,0,0,0,0,0,0
"United States of America",2021-01-04,0,0,0,0,0,0,0
"United States of America",2021-01-05,0,0,0,0,0,0,0
"United States of America",2021-01-06,0,0,0,0,0,0,0
"United States of America",2021-01-07,0,0,0,0,0,0,0
"United States of America",2021-01-08,28,59,86,173,0.161849710982659,27.53,0.508603753208505
"United States of America",2021-01-09,13,44,61,118,0.110169491525424,12.94,0.378679257153042
"United States of America",2021-01-10,13,20,43,76,0.171052631578947,13.45,0.338259060365265
"United States of America",2021-01-11,14,45,83,142,0.0985915492957746,14.14,0.328762602016787
"United States of America",2021-01-12,16,57,91,164,0.0975609756097561,16.26,0.369170514379018
"United States of America",2021-01-13,32,73,103,208,0.153846153846154,31.65,0.465664508357073
"United States of America",2021-01-14,37,89,110,236,0.156779661016949,36.68,0.542511927904993
"United States of America",2021-01-15,28,46,78,152,0.184210526315789,27.89,0.470309375933448
"United States of America",2021-01-16,0,0,0,0,0,0,0
"United States of America",2021-01-17,0,0,0,0,0,0,0
"United States of America",2021-01-18,0,0,0,0,0,0,0
"United States of America",2021-01-19,18,46,75,139,0.129496402877698,17.36,0.359438394715923
"United States of America",2021-01-20,37,54,82,173,0.213872832369942,36.33,0.543846197806592
"United States of America",2021-01-21,17,63,89,169,0.100591715976331,17.07,0.425275905688996
"United States of America",2021-01-22,37,45,109,191,0.193717277486911,37.02,0.574540659742172
"United States of America",2021-01-23,31,52,67,150,0.206666666666667,30.66,0.465413902897304
"United States of America",2021-01-24,28,34,52,114,0.245614035087719,28.26,0.393795311646479
"United States of America",2021-01-25,39,58,104,201,0.194029850746269,38.84,0.61079845077959
"United States of America",2021-01-26,40,67,112,219,0.182648401826484,39.34,0.554361950098644
"United States of America",2021-01-27,53,64,108,225,0.235555555555556,51.89,0.66376565780767
"United States of America",2021-01-28,51,56,163,270,0.188888888888889,52.03,0.569503593873071
"United States of America",2021-01-29,50,77,142,269,0.185873605947955,50.66,0.664727482704474
"United States of America",2021-01-30,48,53,84,185,0.259459459459459,47.56,0.57845492565117
"United States of America",2021-01-31,42,42,66,150,0.28,41.32,0.548989889697341
"United States of America",2021-02-01,36,46,105,187,0.192513368983957,36.47,0.465898718780827
"United States of America",2021-02-02,28,50,82,160,0.175,28.06,0.501476607509052
"United States of America",2021-02-03,29,43,87,159,0.182389937106918,29.05,0.5007822164203
"United States of America",2021-02-04,19,44,96,159,0.119496855345912,19.37,0.418910322844709
"United States of America",2021-02-05,28,40,74,142,0.197183098591549,28.13,0.438927756877571
"United States of America",2021-02-06,27,49,64,140,0.192857142857143,27.29,0.524605672015764
"United States of America",2021-02-07,28,27,45,100,0.28,28.21,0.419305582740287
"United States of America",2021-02-08,24,30,71,125,0.192,23.83,0.468191232620849
"United States of America",2021-02-09,27,32,74,133,0.203007518796992,27.83,0.499910092926819
"United States of America",2021-02-10,23,51,58,132,0.174242424242424,23.55,0.457347424467075
"United States of America",2021-02-11,36,66,78,180,0.2,35.93,0.527095145992916
"United States of America",2021-02-12,26,54,81,161,0.161490683229814,25.54,0.46502307969225
"United States of America",2021-02-13,20,34,57,111,0.18018018018018,19.8,0.467315566168984
"United States of America",2021-02-14,23,19,37,79,0.291139240506329,22.95,0.377759209288166
"United States of America",2021-02-15,17,32,34,83,0.204819277108434,17,0.408248290463863
"United States of America",2021-02-16,17,18,43,78,0.217948717948718,17.89,0.383206830246376
"United States of America",2021-02-17,13,19,55,87,0.149425287356322,13.01,0.308628441903068
"United States of America",2021-02-18,29,42,73,144,0.201388888888889,29.28,0.501126004840372
"United States of America",2021-02-19,27,48,65,140,0.192857142857143,27.12,0.467808127809302
"United States of America",2021-02-20,22,35,38,95,0.231578947368421,22.11,0.414362111680061
"United States of America",2021-02-21,12,19,38,69,0.173913043478261,11.84,0.310984101058416
"United States of America",2021-02-22,39,35,55,129,0.302325581395349,39.43,0.51995629186937
"United States of America",2021-02-23,18,34,64,116,0.155172413793103,17.71,0.381992384502861
"United States of America",2021-02-24,20,39,57,116,0.172413793103448,19.72,0.364893785569821
"United States of America",2021-02-25,13,21,74,108,0.12037037037037,12.98,0.344650313192718
"United States of America",2021-02-26,10,34,52,96,0.104166666666667,9.73,0.301797644427219
"United States of America",2021-02-27,18,29,37,84,0.214285714285714,17.84,0.405696806728743
"United States of America",2021-02-28,15,26,46,87,0.172413793103448,14.59,0.346437861555564
"United States of America",2021-03-01,0,0,0,0,0,0,0
"United States of America",2021-03-02,0,0,0,0,0,0,0
"United States of America",2021-03-03,0,0,0,0,0,0,0
"United States of America",2021-03-04,30,48,79,157,0.191082802547771,31.03,0.419825601117339
"United States of America",2021-03-05,0,0,0,0,0,0,0
"United States of America",2021-03-06,0,0,0,0,0,0,0
"United States of America",2021-03-07,0,0,0,0,0,0,0
"United States of America",2021-03-08,0,0,0,0,0,0,0
"United States of America",2021-03-09,0,0,0,0,0,0,0
"United States of America",2021-03-10,0,0,0,0,0,0,0
"United States of America",2021-03-11,5,13,17,35,0.142857142857143,5.16,0.190544143722841
"United States of America",2021-03-12,55,110,164,329,0.167173252279635,55.91,0.646372160366588
"United States of America",2021-03-13,0,0,0,0,0,0,0
"United States of America",2021-03-14,0,0,0,0,0,0,0
"United States of America",2021-03-15,0,0,0,0,0,0,0
"United States of America",2021-03-16,0,0,0,0,0,0,0
"United States of America",2021-03-17,0,0,0,0,0,0,0
"United States of America",2021-03-18,18,61,83,162,0.111111111111111,17.62,0.378134709575647
"United States of America",2021-03-19,47,104,98,249,0.188755020080321,46.28,0.624108252718317
"United States of America",2021-03-20,21,53,38,112,0.1875,21.29,0.394224721844193
"United States of America",2021-03-21,19,24,29,72,0.263888888888889,19.63,0.354382376377365
"United States of America",2021-03-22,20,49,72,141,0.141843971631206,20.01,0.384942603618784
"United States of America",2021-03-23,32,68,87,187,0.171122994652406,32.36,0.506626792689359
"United States of America",2021-03-24,34,58,91,183,0.185792349726776,33.79,0.522676677393309
"United States of America",2021-03-25,39,88,100,227,0.171806167400881,39.71,0.560175838194553
"United States of America",2021-03-26,0,0,0,0,0,0,0
"United States of America",2021-03-27,0,0,0,0,0,0,0
"United States of America",2021-03-28,0,0,0,0,0,0,0
"United States of America",2021-03-29,0,0,0,0,0,0,0
"United States of America",2021-03-30,0,0,0,0,0,0,0
"United States of America",2021-03-31,0,0,0,0,0,0,0
"United States of America",2021-04-01,0,0,0,0,0,0,0
"United States of America",2021-04-02,0,0,0,0,0,0,0
"United States of America",2021-04-03,0,0,0,0,0,0,0
"United States of America",2021-04-04,0,0,0,0,0,0,0
"United States of America",2021-04-05,0,0,0,0,0,0,0
"United States of America",2021-04-06,0,0,0,0,0,0,0
"United States of America",2021-04-07,25,67,80,172,0.145348837209302,24.22,0.44576118079419
"United States of America",2021-04-08,18,49,82,149,0.120805369127517,17.91,0.408271794991839
"United States of America",2021-04-09,25,81,78,184,0.135869565217391,24.68,0.43966929720995
"United States of America",2021-04-10,15,42,45,102,0.147058823529412,15.09,0.37607623340665
"United States of America",2021-04-11,16,9,20,45,0.355555555555556,16.08,0.348352544054863
"United States of America",2021-04-12,16,38,77,131,0.122137404580153,15.91,0.445197720233393
"United States of America",2021-04-13,0,0,0,0,0,0,0
"United States of America",2021-04-14,0,0,0,0,0,0,0
"United States of America",2021-04-15,0,0,0,0,0,0,0
"United States of America",2021-04-16,0,0,0,0,0,0,0
"United States of America",2021-04-17,0,0,0,0,0,0,0
"United States of America",2021-04-18,0,0,0,0,0,0,0
"United States of America",2021-04-19,0,0,0,0,0,0,0
"United States of America",2021-04-20,4,11,11,26,0.153846153846154,4.28,0.164580887975696
"United States of America",2021-04-21,28,37,41,106,0.264150943396226,27.7,0.457595825367692
"United States of America",2021-04-22,12,34,52,98,0.122448979591837,12.36,0.332277114481393
"United States of America",2021-04-23,3,1,3,7,0.428571428571429,3.12,0.115714731084244
"United States of America",2021-04-24,0,1,0,1,0,0,0
"United States of America",2021-04-25,2,8,5,15,0.133333333333333,2.04,0.136270675384314
"United States of America",2021-04-26,25,35,42,102,0.245098039215686,25.35,0.441616635245155
"United States of America",2021-04-27,30,39,69,138,0.217391304347826,29.7,0.479583152331272
"United States of America",2021-04-28,0,0,0,0,0,0,0
"United States of America",2021-04-29,0,0,0,0,0,0,0
"United States of America",2021-04-30,0,0,0,0,0,0,0
"United States of America",2021-05-01,0,0,0,0,0,0,0
"United States of America",2021-05-02,0,0,0,0,0,0,0
"United States of America",2021-05-03,0,0,0,0,0,0,0
"United States of America",2021-05-04,0,0,0,0,0,0,0
"United States of America",2021-05-05,0,0,0,0,0,0,0
"United States of America",2021-05-06,0,0,0,0,0,0,0
"United States of America",2021-05-07,0,0,0,0,0,0,0
"United States of America",2021-05-08,0,0,0,0,0,0,0
"United States of America",2021-05-09,0,0,0,0,0,0,0
"United States of America",2021-05-10,0,0,0,0,0,0,0
"United States of America",2021-05-11,0,0,0,0,0,0,0
"United States of America",2021-05-12,0,0,0,0,0,0,0
"United States of America",2021-05-13,0,0,0,0,0,0,0
"United States of America",2021-05-14,0,0,0,0,0,0,0
"United States of America",2021-05-15,0,0,0,0,0,0,0
"United States of America",2021-05-16,0,0,0,0,0,0,0
"United States of America",2021-05-17,0,0,0,0,0,0,0
"United States of America",2021-05-18,0,0,0,0,0,0,0
"United States of America",2021-05-19,0,0,0,0,0,0,0
"United States of America",2021-05-20,0,0,0,0,0,0,0
"United States of America",2021-05-21,0,0,0,0,0,0,0
"United States of America",2021-05-22,0,0,0,0,0,0,0
"United States of America",2021-05-23,1,0,2,3,0.333333333333333,1,0.0876171654230361
"United States of America",2021-05-24,20,24,42,86,0.232558139534884,20.65,0.416181535759422
"United States of America",2021-05-25,23,25,49,97,0.237113402061856,22.77,0.431079218855761
"United States of America",2021-05-26,16,21,44,81,0.197530864197531,16.2,0.336650164612069
"United States of America",2021-05-27,12,14,43,69,0.173913043478261,11.85,0.319524583711425
"United States of America",2021-05-28,17,20,25,62,0.274193548387097,16.78,0.35493063769666
"United States of America",2021-05-29,15,12,22,49,0.306122448979592,14.54,0.318271848734646
"United States of America",2021-05-30,0,0,0,0,0,0,0
"United States of America",2021-05-31,0,0,0,0,0,0,0
"United States of America",2021-06-01,0,0,0,0,0,0,0
"United States of America",2021-06-02,0,0,0,0,0,0,0
"United States of America",2021-06-03,0,0,0,0,0,0,0
"United States of America",2021-06-04,0,0,0,0,0,0,0
"United States of America",2021-06-05,0,0,0,0,0,0,0
"United States of America",2021-06-06,0,0,0,0,0,0,0
"United States of America",2021-06-07,0,0,0,0,0,0,0
"United States of America",2021-06-08,0,0,0,0,0,0,0
"United States of America",2021-06-09,0,0,0,0,0,0,0
"United States of America",2021-06-10,0,0,0,0,0,0,0
"United States of America",2021-06-11,0,0,0,0,0,0,0
"United States of America",2021-06-12,0,0,0,0,0,0,0
"United States of America",2021-06-13,0,0,0,0,0,0,0
"United States of America",2021-06-14,0,0,0,0,0,0,0
"United States of America",2021-06-15,10,15,15,40,0.25,10.29,0.284017000487042
"United States of America",2021-06-16,7,19,20,46,0.152173913043478,7.19,0.245646950403265
"United States of America",2021-06-17,4,9,16,29,0.137931034482759,4.13,0.188376905659528
"United States of America",2021-06-18,6,13,19,38,0.157894736842105,5.93,0.231924317157319
"United States of America",2021-06-19,1,8,8,17,0.0588235294117647,1.11,0.10239061667867
"United States of America",2021-06-20,2,6,7,15,0.133333333333333,1.96,0.130205742398465
"United States of America",2021-06-21,9,10,10,29,0.310344827586207,8.63,0.243150616331158
"United States of America",2021-06-22,7,8,17,32,0.21875,6.84,0.226844849751071
"United States of America",2021-06-23,16,10,18,44,0.363636363636364,16.37,0.332318151077177
"United States of America",2021-06-24,0,0,0,0,0,0,0
"United States of America",2021-06-25,0,0,0,0,0,0,0
"United States of America",2021-06-26,0,0,0,0,0,0,0
"United States of America",2021-06-27,0,0,0,0,0,0,0
"United States of America",2021-06-28,0,0,0,0,0,0,0
"United States of America",2021-06-29,0,0,0,0,0,0,0
"United States of America",2021-06-30,12,14,27,53,0.226415094339623,11.38,0.314876919998076
"United States of America",2021-07-01,11,8,19,38,0.289473684210526,11.09,0.310455839505119
"United States of America",2021-07-02,26,14,29,69,0.376811594202899,25.3,0.414996653266291
"United States of America",2021-07-03,10,14,7,31,0.32258064516129,10.32,0.244486681383133
"United States of America",2021-07-04,12,10,15,37,0.324324324324324,12.31,0.29187481750043
"United States of America",2021-07-05,19,5,16,40,0.475,18.79,0.37126456030353
"United States of America",2021-07-06,0,0,0,0,0,0,0
"United States of America",2021-07-07,0,0,0,0,0,0,0
"United States of America",2021-07-08,1,1,5,7,0.142857142857143,1.25,0.112254220860554
"United States of America",2021-07-09,10,11,19,40,0.25,10.39,0.304144768825703
"United States of America",2021-07-10,21,14,18,53,0.39622641509434,20.76,0.35565276448931
"United States of America",2021-07-11,13,5,13,31,0.419354838709677,13.36,0.27506473067372
"United States of America",2021-07-12,14,5,16,35,0.4,14.13,0.284145004950613
"United States of America",2021-07-13,17,11,25,53,0.320754716981132,16.64,0.330448119371195
"United States of America",2021-07-14,15,10,19,44,0.340909090909091,14.34,0.315018037001635
"United States of America",2021-07-15,10,15,12,37,0.27027027027027,10.52,0.271352765293305
"United States of America",2021-07-16,16,8,18,42,0.380952380952381,15.4,0.307482445914323
"United States of America",2021-07-17,22,8,15,45,0.488888888888889,23.29,0.322645316098034
"United States of America",2021-07-18,40,5,18,63,0.634920634920635,39.82,0.383334650854126
"United States of America",2021-07-19,22,14,24,60,0.366666666666667,22.13,0.33744584301736
"United States of America",2021-07-20,31,10,23,64,0.484375,30.5,0.406636859314961
"United States of America",2021-07-21,21,9,32,62,0.338709677419355,21.21,0.367160824036376
"United States of America",2021-07-22,16,10,39,65,0.246153846153846,15.31,0.312918810265829
"United States of America",2021-07-23,38,11,34,83,0.457831325301205,37.6,0.439926531974776
"United States of America",2021-07-24,22,10,22,54,0.407407407407407,22.63,0.31643691825121
"United States of America",2021-07-25,15,7,11,33,0.454545454545455,15.92,0.300733110981156
"United States of America",2021-07-26,26,9,25,60,0.433333333333333,26.37,0.411858316326468
"United States of America",2021-07-27,29,13,37,79,0.367088607594937,29.64,0.42747083307673
"United States of America",2021-07-28,41,22,47,110,0.372727272727273,40.92,0.49045021576243
"United States of America",2021-07-29,38,16,37,91,0.417582417582418,37.7,0.463299540952141
"United States of America",2021-07-30,57,17,47,121,0.471074380165289,56.13,0.471330590193895
"United States of America",2021-07-31,0,0,0,0,0,0,0
"United States of America",2021-08-01,0,0,0,0,0,0,0
"United States of America",2021-08-02,37,18,44,99,0.373737373737374,37.6,0.456158753155969
"United States of America",2021-08-03,49,32,53,134,0.365671641791045,49.19,0.577646741162588
"United States of America",2021-08-04,56,39,74,169,0.331360946745562,56.81,0.541918589435496
"United States of America",2021-08-05,38,18,48,104,0.365384615384615,37.84,0.487980791143722
"United States of America",2021-08-06,29,15,23,67,0.432835820895522,29.34,0.403825144678668
"United States of America",2021-08-07,23,17,25,65,0.353846153846154,22.97,0.368303509007822
"United States of America",2021-08-08,25,8,23,56,0.446428571428571,24.46,0.41667757561477
"United States of America",2021-08-09,44,8,37,89,0.49438202247191,44.91,0.460367661590585
"United States of America",2021-08-10,0,0,0,0,0,0,0
"United States of America",2021-08-11,0,0,0,0,0,0,0
"United States of America",2021-08-12,0,0,0,0,0,0,0
"United States of America",2021-08-13,14,14,15,43,0.325581395348837,14.06,0.324058854861492
"United States of America",2021-08-14,28,17,29,74,0.378378378378378,28.06,0.400963486082857
"United States of America",2021-08-15,21,11,23,55,0.381818181818182,21.25,0.346227869146516
"United States of America",2021-08-16,22,11,32,65,0.338461538461538,21.94,0.366754810342129
"United States of America",2021-08-17,23,13,33,69,0.333333333333333,23,0.385599362923318
"United States of America",2021-08-18,22,22,30,74,0.297297297297297,21.81,0.405939488947391
"United States of America",2021-08-19,32,12,26,70,0.457142857142857,31.66,0.388527393311637
"United States of America",2021-08-20,27,18,26,71,0.380281690140845,27.02,0.393117557661082
"United States of America",2021-08-21,26,4,19,49,0.530612244897959,25.59,0.314335920166739
"United States of America",2021-08-22,12,10,18,40,0.3,11.53,0.269100634549886
"United States of America",2021-08-23,19,27,54,100,0.19,18.08,0.395602085562008
"United States of America",2021-08-24,30,12,31,73,0.410958904109589,30.15,0.403363384805835
"United States of America",2021-08-25,23,11,20,54,0.425925925925926,22.67,0.328773355355812
"United States of America",2021-08-26,28,4,20,52,0.538461538461538,27.77,0.336005952328229
"United States of America",2021-08-27,0,0,0,0,0,0,0
"United States of America",2021-08-28,0,0,0,0,0,0,0
"United States of America",2021-08-29,0,0,0,0,0,0,0
"United States of America",2021-08-30,0,0,0,0,0,0,0
"United States of America",2021-08-31,0,0,0,0,0,0,0
"United States of America",2021-09-01,0,0,0,0,0,0,0
"United States of America",2021-09-02,0,0,0,0,0,0,0
"United States of America",2021-09-03,0,0,0,0,0,0,0
"United States of America",2021-09-04,0,0,0,0,0,0,0
"United States of America",2021-09-05,0,0,0,0,0,0,0
"United States of America",2021-09-06,0,0,0,0,0,0,0
"United States of America",2021-09-07,11,10,22,43,0.255813953488372,11.28,0.278915649245322
"United States of America",2021-09-08,7,5,17,29,0.241379310344828,6.72,0.225666241439105
"United States of America",2021-09-09,0,0,0,0,0,0,0
"United States of America",2021-09-10,0,0,0,0,0,0,0
"United States of America",2021-09-11,0,0,0,0,0,0,0
"United States of America",2021-09-12,0,0,0,0,0,0,0
"United States of America",2021-09-13,0,0,0,0,0,0,0
"United States of America",2021-09-14,0,0,0,0,0,0,0
"United States of America",2021-09-15,0,0,0,0,0,0,0
"United States of America",2021-09-16,0,0,0,0,0,0,0
"United States of America",2021-09-17,0,0,0,0,0,0,0
"United States of America",2021-09-18,0,0,0,0,0,0,0
"United States of America",2021-09-19,0,0,0,0,0,0,0
"United States of America",2021-09-20,0,0,0,0,0,0,0
"United States of America",2021-09-21,0,0,0,0,0,0,0
"United States of America",2021-09-22,0,0,0,0,0,0,0
