"Country","Date","Negative","Positive","Neutral","Total","Prop.negative","boostrap.avg","boostrap.se"
"Global",2020-10-01,3,1,5,9,0.333333333333333,3.08,0.148854209740859
"Global",2020-10-02,0,0,0,0,0,0,0
"Global",2020-10-03,0,0,0,0,0,0,0
"Global",2020-10-04,0,0,0,0,0,0,0
"Global",2020-10-05,0,0,0,0,0,0,0
"Global",2020-10-06,0,0,0,0,0,0,0
"Global",2020-10-07,0,0,0,0,0,0,0
"Global",2020-10-08,0,0,0,0,0,0,0
"Global",2020-10-09,4,2,11,17,0.235294117647059,3.96,0.195360324952782
"Global",2020-10-10,2,3,18,23,0.0869565217391304,1.97,0.141745967109894
"Global",2020-10-11,4,3,10,17,0.235294117647059,3.57,0.162216341390568
"Global",2020-10-12,3,4,13,20,0.15,2.97,0.15983261446421
"Global",2020-10-13,18,4,34,56,0.321428571428571,17.95,0.343298027016666
"Global",2020-10-14,3,4,25,32,0.09375,2.92,0.15418734505055
"Global",2020-10-15,5,1,20,26,0.192307692307692,5.41,0.197507192043963
"Global",2020-10-16,6,4,18,28,0.214285714285714,6.16,0.250139355099706
"Global",2020-10-17,7,3,23,33,0.212121212121212,7.29,0.238384715800474
"Global",2020-10-18,2,6,10,18,0.111111111111111,2.1,0.135214009195898
"Global",2020-10-19,2,1,12,15,0.133333333333333,1.75,0.120079939703482
"Global",2020-10-20,8,3,30,41,0.195121951219512,7.59,0.240410003321346
"Global",2020-10-21,6,4,15,25,0.24,6.11,0.195347398397332
"Global",2020-10-22,29,7,51,87,0.333333333333333,28.26,0.467665597527882
"Global",2020-10-23,0,0,0,0,0,0,0
"Global",2020-10-24,0,0,0,0,0,0,0
"Global",2020-10-25,0,0,0,0,0,0,0
"Global",2020-10-26,0,0,0,0,0,0,0
"Global",2020-10-27,0,0,0,0,0,0,0
"Global",2020-10-28,0,0,0,0,0,0,0
"Global",2020-10-29,0,0,0,0,0,0,0
"Global",2020-10-30,0,0,0,0,0,0,0
"Global",2020-10-31,0,0,0,0,0,0,0
"Global",2020-11-01,0,0,0,0,0,0,0
"Global",2020-11-02,0,0,6,6,0,0,0
"Global",2020-11-03,9,3,12,24,0.375,8.87,0.243565684003807
"Global",2020-11-04,4,5,16,25,0.16,4.3,0.17950549357115
"Global",2020-11-05,5,7,18,30,0.166666666666667,4.8,0.23094010767585
"Global",2020-11-06,4,4,19,27,0.148148148148148,3.89,0.18634983935132
"Global",2020-11-07,7,1,12,20,0.35,6.84,0.216827446173545
"Global",2020-11-08,1,1,8,10,0.1,1.07,0.0934793230526614
"Global",2020-11-09,185,257,305,747,0.247657295850067,184.44,1.44042081393325
"Global",2020-11-10,0,0,0,0,0,0,0
"Global",2020-11-11,0,0,0,0,0,0,0
"Global",2020-11-12,0,0,0,0,0,0,0
"Global",2020-11-13,0,0,0,0,0,0,0
"Global",2020-11-14,12,11,25,48,0.25,12.09,0.302212381004358
"Global",2020-11-15,21,16,41,78,0.269230769230769,20.5,0.391964747951093
"Global",2020-11-16,53,111,185,349,0.151862464183381,53.32,0.629073392644557
"Global",2020-11-17,136,178,317,631,0.215530903328051,136.13,1.22792878087823
"Global",2020-11-18,82,70,301,453,0.181015452538631,81.4,0.732919993704441
"Global",2020-11-19,28,31,98,157,0.178343949044586,28.17,0.450152611607857
"Global",2020-11-20,32,33,117,182,0.175824175824176,33.01,0.519808628344134
"Global",2020-11-21,32,16,52,100,0.32,32.29,0.493655709574962
"Global",2020-11-22,0,0,0,0,0,0,0
"Global",2020-11-23,0,0,0,0,0,0,0
"Global",2020-11-24,0,0,0,0,0,0,0
"Global",2020-11-25,0,0,0,0,0,0,0
"Global",2020-11-26,0,0,0,0,0,0,0
"Global",2020-11-27,0,0,0,0,0,0,0
"Global",2020-11-28,0,0,0,0,0,0,0
"Global",2020-11-29,0,0,0,0,0,0,0
"Global",2020-11-30,0,0,0,0,0,0,0
"Global",2020-12-01,0,0,0,0,0,0,0
"Global",2020-12-02,0,0,0,0,0,0,0
"Global",2020-12-03,0,0,0,0,0,0,0
"Global",2020-12-04,0,0,0,0,0,0,0
"Global",2020-12-05,0,0,0,0,0,0,0
"Global",2020-12-06,0,0,0,0,0,0,0
"Global",2020-12-07,0,0,0,0,0,0,0
"Global",2020-12-08,0,0,0,0,0,0,0
"Global",2020-12-09,0,0,0,0,0,0,0
"Global",2020-12-10,0,0,0,0,0,0,0
"Global",2020-12-11,0,0,0,0,0,0,0
"Global",2020-12-12,0,0,0,0,0,0,0
"Global",2020-12-13,0,0,0,0,0,0,0
"Global",2020-12-14,0,0,0,0,0,0,0
"Global",2020-12-15,0,0,0,0,0,0,0
"Global",2020-12-16,0,0,0,0,0,0,0
"Global",2020-12-17,0,0,0,0,0,0,0
"Global",2020-12-18,0,0,0,0,0,0,0
"Global",2020-12-19,0,0,0,0,0,0,0
"Global",2020-12-20,0,0,0,0,0,0,0
"Global",2020-12-21,0,0,0,0,0,0,0
"Global",2020-12-22,0,0,0,0,0,0,0
"Global",2020-12-23,0,0,0,0,0,0,0
"Global",2020-12-24,0,0,0,0,0,0,0
"Global",2020-12-25,17,28,57,102,0.166666666666667,16.9,0.36167399797066
"Global",2020-12-26,45,62,120,227,0.198237885462555,46.09,0.559598521308362
"Global",2020-12-27,141,115,230,486,0.290123456790123,141.93,0.945938153316056
"Global",2020-12-28,102,77,207,386,0.264248704663212,103.91,0.948054360628688
"Global",2020-12-29,138,159,280,577,0.239168110918544,138.74,1.12829718844573
"Global",2020-12-30,335,359,589,1283,0.261106780982073,337.46,1.52411060337271
"Global",2020-12-31,169,180,303,652,0.25920245398773,170.29,1.22254040853669
"Global",2021-01-01,95,127,198,420,0.226190476190476,94.41,0.916194919934143
"Global",2021-01-02,0,0,0,0,0,0,0
"Global",2021-01-03,0,0,0,0,0,0,0
"Global",2021-01-04,0,0,0,0,0,0,0
"Global",2021-01-05,0,0,0,0,0,0,0
"Global",2021-01-06,0,0,0,0,0,0,0
"Global",2021-01-07,0,0,0,0,0,0,0
"Global",2021-01-08,110,205,342,657,0.167427701674277,109.55,0.873790650562308
"Global",2021-01-09,90,175,241,506,0.177865612648221,88.91,0.950714245058722
"Global",2021-01-10,64,86,187,337,0.189910979228487,63.1,0.761245656470334
"Global",2021-01-11,72,123,281,476,0.151260504201681,73.22,0.888828533304462
"Global",2021-01-12,97,177,434,708,0.137005649717514,96.69,0.906173551286124
"Global",2021-01-13,173,243,493,909,0.19031903190319,172.49,1.18180609939434
"Global",2021-01-14,172,306,490,968,0.177685950413223,173.73,1.21279833359871
"Global",2021-01-15,120,190,363,673,0.178306092124814,120.64,0.952987858572111
"Global",2021-01-16,0,0,0,0,0,0,0
"Global",2021-01-17,0,0,0,0,0,0,0
"Global",2021-01-18,0,0,0,0,0,0,0
"Global",2021-01-19,84,137,267,488,0.172131147540984,85.67,0.877560323403537
"Global",2021-01-20,126,188,338,652,0.193251533742331,126.44,0.966543356816475
"Global",2021-01-21,114,226,321,661,0.172465960665658,112.94,1.07344625794069
"Global",2021-01-22,147,222,411,780,0.188461538461538,145.68,1.18312033934581
"Global",2021-01-23,161,210,343,714,0.225490196078431,159.3,1.06879522469144
"Global",2021-01-24,132,127,239,498,0.265060240963855,132,0.911763747531745
"Global",2021-01-25,178,177,402,757,0.235138705416116,178.08,1.01321370904761
"Global",2021-01-26,198,225,409,832,0.237980769230769,197.4,1.0688424778349
"Global",2021-01-27,203,210,441,854,0.237704918032787,202.26,1.21602266060757
"Global",2021-01-28,215,249,527,991,0.216952573158426,214.28,1.29615437414536
"Global",2021-01-29,240,295,553,1088,0.220588235294118,238.1,1.41189034398368
"Global",2021-01-30,201,205,341,747,0.269076305220884,202.26,1.15824841633364
"Global",2021-01-31,193,194,351,738,0.261517615176152,195.94,1.20468949014954
"Global",2021-02-01,182,248,509,939,0.193823216187433,184.25,1.42264336409873
"Global",2021-02-02,115,153,308,576,0.199652777777778,115.9,0.906040336248388
"Global",2021-02-03,111,144,321,576,0.192708333333333,111.69,1.02431992713767
"Global",2021-02-04,101,158,297,556,0.181654676258993,100.48,0.998228734339283
"Global",2021-02-05,124,162,317,603,0.205638474295191,124.43,0.994962564647789
"Global",2021-02-06,98,157,265,520,0.188461538461538,97.41,1.00051451410227
"Global",2021-02-07,116,106,225,447,0.259507829977629,115.78,0.95108444218251
"Global",2021-02-08,116,126,286,528,0.21969696969697,116.29,0.875513702019701
"Global",2021-02-09,107,116,308,531,0.2015065913371,106.76,0.976607196451888
"Global",2021-02-10,102,176,265,543,0.187845303867403,101.78,0.869991292189093
"Global",2021-02-11,115,219,348,682,0.168621700879765,115.04,1.04048551215771
"Global",2021-02-12,113,175,288,576,0.196180555555556,113,0.917176166945108
"Global",2021-02-13,90,142,202,434,0.207373271889401,89.95,0.905803399187593
"Global",2021-02-14,77,103,155,335,0.229850746268657,77.92,0.800590691018484
"Global",2021-02-15,81,137,228,446,0.181614349775785,79.66,0.886853477700286
"Global",2021-02-16,81,106,242,429,0.188811188811189,79.9,0.812838895911773
"Global",2021-02-17,87,131,224,442,0.19683257918552,84.42,0.799012016192624
"Global",2021-02-18,105,144,274,523,0.200764818355641,105.19,0.90159174617322
"Global",2021-02-19,112,203,303,618,0.181229773462783,111.7,0.985295935649834
"Global",2021-02-20,84,129,197,410,0.204878048780488,83.74,0.853704938027256
"Global",2021-02-21,96,102,205,403,0.238213399503722,97.71,0.85413965219661
"Global",2021-02-22,133,124,262,519,0.25626204238921,133.45,0.909364857713583
"Global",2021-02-23,79,105,252,436,0.181192660550459,78.39,0.85480164867989
"Global",2021-02-24,139,159,292,590,0.235593220338983,140.18,1.12217141599164
"Global",2021-02-25,36,104,196,336,0.107142857142857,37.28,0.626208730167006
"Global",2021-02-26,52,110,205,367,0.141689373297003,51.59,0.696614468103927
"Global",2021-02-27,60,112,175,347,0.172910662824208,60.64,0.713579679920862
"Global",2021-02-28,61,80,172,313,0.194888178913738,60.85,0.669143127628556
"Global",2021-03-01,0,0,0,0,0,0,0
"Global",2021-03-02,0,0,0,0,0,0,0
"Global",2021-03-03,0,0,0,0,0,0,0
"Global",2021-03-04,101,161,256,518,0.194980694980695,100.16,0.780665346892242
"Global",2021-03-05,0,0,0,0,0,0,0
"Global",2021-03-06,0,0,0,0,0,0,0
"Global",2021-03-07,0,0,0,0,0,0,0
"Global",2021-03-08,0,0,0,0,0,0,0
"Global",2021-03-09,0,0,0,0,0,0,0
"Global",2021-03-10,0,0,0,0,0,0,0
"Global",2021-03-11,19,25,60,104,0.182692307692308,18.95,0.346227869146516
"Global",2021-03-12,194,365,571,1130,0.171681415929204,195.31,1.23743747928997
"Global",2021-03-13,0,0,0,0,0,0,0
"Global",2021-03-14,0,0,0,0,0,0,0
"Global",2021-03-15,0,0,0,0,0,0,0
"Global",2021-03-16,0,0,0,0,0,0,0
"Global",2021-03-17,0,0,0,0,0,0,0
"Global",2021-03-18,95,212,306,613,0.154975530179445,95.56,0.913238216679548
"Global",2021-03-19,221,353,534,1108,0.199458483754513,219.04,1.38308102846982
"Global",2021-03-20,98,161,244,503,0.194831013916501,99.91,0.841726820532672
"Global",2021-03-21,80,77,197,354,0.225988700564972,80.04,0.867239903662793
"Global",2021-03-22,81,142,312,535,0.151401869158879,80.89,0.867935551300971
"Global",2021-03-23,131,199,445,775,0.169032258064516,130.44,0.924451243176243
"Global",2021-03-24,145,224,445,814,0.178132678132678,143.9,1.05748892584406
"Global",2021-03-25,136,270,460,866,0.157043879907621,134.7,1.03840398125336
"Global",2021-03-26,0,0,0,0,0,0,0
"Global",2021-03-27,0,0,0,0,0,0,0
"Global",2021-03-28,0,0,0,0,0,0,0
"Global",2021-03-29,0,0,0,0,0,0,0
"Global",2021-03-30,0,0,0,0,0,0,0
"Global",2021-03-31,0,0,0,0,0,0,0
"Global",2021-04-01,0,0,0,0,0,0,0
"Global",2021-04-02,0,0,0,0,0,0,0
"Global",2021-04-03,0,0,0,0,0,0,0
"Global",2021-04-04,0,0,0,0,0,0,0
"Global",2021-04-05,0,0,0,0,0,0,0
"Global",2021-04-06,0,0,0,0,0,0,0
"Global",2021-04-07,118,205,390,713,0.165497896213184,118.26,1.0578823902094
"Global",2021-04-08,121,176,430,727,0.166437414030261,122.65,0.991007547698785
"Global",2021-04-09,121,230,456,807,0.149938042131351,120.64,1.05260811244444
"Global",2021-04-10,69,113,213,395,0.174683544303797,68.66,0.853420923534965
"Global",2021-04-11,46,54,112,212,0.216981132075472,46.33,0.497073252329894
"Global",2021-04-12,112,140,364,616,0.181818181818182,109.71,1.07687304523586
"Global",2021-04-13,0,0,0,0,0,0,0
"Global",2021-04-14,0,0,0,0,0,0,0
"Global",2021-04-15,0,0,0,0,0,0,0
"Global",2021-04-16,0,0,0,0,0,0,0
"Global",2021-04-17,0,0,0,0,0,0,0
"Global",2021-04-18,0,0,0,0,0,0,0
"Global",2021-04-19,0,0,0,0,0,0,0
"Global",2021-04-20,21,39,67,127,0.165354330708661,20.98,0.386640542482173
"Global",2021-04-21,100,143,334,577,0.173310225303293,100.69,0.745043555095874
"Global",2021-04-22,96,143,307,546,0.175824175824176,95.59,0.897706955402362
"Global",2021-04-23,4,4,9,17,0.235294117647059,4.01,0.182847842025366
"Global",2021-04-24,0,1,0,1,0,0,0
"Global",2021-04-25,18,22,29,69,0.260869565217391,17.41,0.380614866719203
"Global",2021-04-26,91,136,251,478,0.190376569037657,90.17,0.901968106224641
"Global",2021-04-27,130,160,292,582,0.223367697594502,130.88,0.969356758501495
"Global",2021-04-28,0,0,0,0,0,0,0
"Global",2021-04-29,0,0,0,0,0,0,0
"Global",2021-04-30,0,0,0,0,0,0,0
"Global",2021-05-01,0,0,0,0,0,0,0
"Global",2021-05-02,0,0,0,0,0,0,0
"Global",2021-05-03,0,0,0,0,0,0,0
"Global",2021-05-04,0,0,0,0,0,0,0
"Global",2021-05-05,0,0,0,0,0,0,0
"Global",2021-05-06,0,0,0,0,0,0,0
"Global",2021-05-07,0,0,0,0,0,0,0
"Global",2021-05-08,0,0,0,0,0,0,0
"Global",2021-05-09,0,0,0,0,0,0,0
"Global",2021-05-10,0,0,0,0,0,0,0
"Global",2021-05-11,0,0,0,0,0,0,0
"Global",2021-05-12,0,0,0,0,0,0,0
"Global",2021-05-13,0,0,0,0,0,0,0
"Global",2021-05-14,0,0,0,0,0,0,0
"Global",2021-05-15,0,0,0,0,0,0,0
"Global",2021-05-16,0,0,0,0,0,0,0
"Global",2021-05-17,0,0,0,0,0,0,0
"Global",2021-05-18,0,0,0,0,0,0,0
"Global",2021-05-19,0,0,0,0,0,0,0
"Global",2021-05-20,0,0,0,0,0,0,0
"Global",2021-05-21,0,0,0,0,0,0,0
"Global",2021-05-22,0,0,0,0,0,0,0
"Global",2021-05-23,8,3,7,18,0.444444444444444,7.83,0.211323391411305
"Global",2021-05-24,119,138,213,470,0.253191489361702,118.92,1.04675351888252
"Global",2021-05-25,145,166,325,636,0.227987421383648,146.29,1.03896753334911
"Global",2021-05-26,132,163,228,523,0.252390057361377,133.21,1.05488713552061
"Global",2021-05-27,101,135,219,455,0.221978021978022,101.39,0.930503827900441
"Global",2021-05-28,138,137,240,515,0.267961165048544,138.05,0.952866488787671
"Global",2021-05-29,100,96,166,362,0.276243093922652,101.22,0.751104237611249
"Global",2021-05-30,0,0,0,0,0,0,0
"Global",2021-05-31,0,0,0,0,0,0,0
"Global",2021-06-01,0,0,0,0,0,0,0
"Global",2021-06-02,0,0,0,0,0,0,0
"Global",2021-06-03,0,0,0,0,0,0,0
"Global",2021-06-04,0,0,0,0,0,0,0
"Global",2021-06-05,0,0,0,0,0,0,0
"Global",2021-06-06,0,0,0,0,0,0,0
"Global",2021-06-07,0,0,0,0,0,0,0
"Global",2021-06-08,0,0,0,0,0,0,0
"Global",2021-06-09,0,0,0,0,0,0,0
"Global",2021-06-10,0,0,0,0,0,0,0
"Global",2021-06-11,0,0,0,0,0,0,0
"Global",2021-06-12,0,0,0,0,0,0,0
"Global",2021-06-13,0,0,0,0,0,0,0
"Global",2021-06-14,0,0,0,0,0,0,0
"Global",2021-06-15,66,86,162,314,0.210191082802548,66.89,0.678812837744594
"Global",2021-06-16,63,77,166,306,0.205882352941176,63.94,0.676416583134531
"Global",2021-06-17,48,58,109,215,0.223255813953488,48.31,0.619007840879829
"Global",2021-06-18,36,68,108,212,0.169811320754717,35.44,0.58176325498306
"Global",2021-06-19,27,46,73,146,0.184931506849315,27.06,0.474782246738631
"Global",2021-06-20,26,42,73,141,0.184397163120567,26.77,0.444234672717523
"Global",2021-06-21,51,90,113,254,0.200787401574803,50.66,0.666548474371421
"Global",2021-06-22,45,76,135,256,0.17578125,44.79,0.568765276185123
"Global",2021-06-23,76,66,143,285,0.266666666666667,76.69,0.595555084426167
"Global",2021-06-24,0,0,0,0,0,0,0
"Global",2021-06-25,0,0,0,0,0,0,0
"Global",2021-06-26,0,0,0,0,0,0,0
"Global",2021-06-27,0,0,0,0,0,0,0
"Global",2021-06-28,0,0,0,0,0,0,0
"Global",2021-06-29,0,0,0,0,0,0,0
"Global",2021-06-30,111,94,211,416,0.266826923076923,111.33,0.868884690888616
"Global",2021-07-01,57,64,157,278,0.205035971223022,57.01,0.664769269610278
"Global",2021-07-02,132,110,230,472,0.279661016949153,131.33,0.896689196517676
"Global",2021-07-03,91,84,162,337,0.270029673590504,91.23,0.77078668982548
"Global",2021-07-04,59,69,133,261,0.226053639846743,58.74,0.641434629434975
"Global",2021-07-05,113,64,176,353,0.320113314447592,113.99,0.892108499991775
"Global",2021-07-06,0,0,0,0,0,0,0
"Global",2021-07-07,0,0,0,0,0,0,0
"Global",2021-07-08,8,6,11,25,0.32,8.33,0.23183719470457
"Global",2021-07-09,59,68,162,289,0.204152249134948,58.02,0.591006674149192
"Global",2021-07-10,86,55,120,261,0.329501915708812,85.38,0.723456908868731
"Global",2021-07-11,56,30,72,158,0.354430379746835,56.34,0.560342608038902
"Global",2021-07-12,86,50,142,278,0.309352517985612,85.83,0.746446802044746
"Global",2021-07-13,93,75,175,343,0.271137026239067,93.77,0.7718343623008
"Global",2021-07-14,58,52,116,226,0.256637168141593,58.19,0.528518990417869
"Global",2021-07-15,51,58,127,236,0.216101694915254,51.35,0.739010394809412
"Global",2021-07-16,88,59,143,290,0.303448275862069,88.91,0.927372197081189
"Global",2021-07-17,91,62,106,259,0.351351351351351,91.35,0.726743810194876
"Global",2021-07-18,236,44,101,381,0.619422572178478,235.65,0.969470854318859
"Global",2021-07-19,130,73,136,339,0.383480825958702,132.75,0.772294887940736
"Global",2021-07-20,113,60,172,345,0.327536231884058,114.31,0.781308795767355
"Global",2021-07-21,100,66,155,321,0.311526479750779,100.95,0.871823237575001
"Global",2021-07-22,101,62,174,337,0.299703264094956,101.28,0.920482965018304
"Global",2021-07-23,136,64,179,379,0.358839050131926,138.07,0.954654202559569
"Global",2021-07-24,78,44,142,264,0.295454545454545,78.16,0.83783270189438
"Global",2021-07-25,73,55,119,247,0.295546558704453,73.29,0.712839676252945
"Global",2021-07-26,115,75,157,347,0.331412103746398,115.42,0.871452983832348
"Global",2021-07-27,134,79,217,430,0.311627906976744,133.36,0.933173146426814
"Global",2021-07-28,131,87,211,429,0.305361305361305,131.42,1.13468546792101
"Global",2021-07-29,148,88,227,463,0.319654427645788,149.43,0.984347704848446
"Global",2021-07-30,222,75,194,491,0.45213849287169,220.48,1.12191034770289
"Global",2021-07-31,0,0,0,0,0,0,0
"Global",2021-08-01,0,0,0,0,0,0,0
"Global",2021-08-02,156,89,232,477,0.327044025157233,157.71,1.0035588189191
"Global",2021-08-03,249,122,294,665,0.374436090225564,250.76,1.28071318515359
"Global",2021-08-04,233,125,315,673,0.346210995542348,232.33,1.09931613269157
"Global",2021-08-05,172,94,227,493,0.348884381338742,173.23,1.05599347641083
"Global",2021-08-06,113,76,154,343,0.329446064139942,113.53,0.892669925537763
"Global",2021-08-07,107,71,167,345,0.310144927536232,106.14,0.822906894840332
"Global",2021-08-08,98,50,145,293,0.334470989761092,98.27,0.848034566667318
"Global",2021-08-09,181,86,235,502,0.360557768924303,181.06,1.07532658886836
"Global",2021-08-10,0,0,0,0,0,0,0
"Global",2021-08-11,0,0,0,0,0,0,0
"Global",2021-08-12,0,0,0,0,0,0,0
"Global",2021-08-13,74,36,63,173,0.427745664739884,73.52,0.615207938896117
"Global",2021-08-14,126,77,163,366,0.344262295081967,126,0.956952232746011
"Global",2021-08-15,97,45,100,242,0.400826446280992,96.74,0.870692282327718
"Global",2021-08-16,93,62,168,323,0.287925696594427,93.72,0.87190491558322
"Global",2021-08-17,99,64,186,349,0.283667621776504,100.58,0.858137518116997
"Global",2021-08-18,103,56,156,315,0.326984126984127,102.01,0.792323650837691
"Global",2021-08-19,110,72,180,362,0.303867403314917,111.19,0.873480787921914
"Global",2021-08-20,118,71,191,380,0.310526315789474,119.16,0.925259450373273
"Global",2021-08-21,126,51,142,319,0.394984326018809,125.27,0.904741159479641
"Global",2021-08-22,106,32,100,238,0.445378151260504,105.76,0.789338042573995
"Global",2021-08-23,108,89,207,404,0.267326732673267,106.98,0.851970976885096
"Global",2021-08-24,98,63,208,369,0.265582655826558,98.84,0.847065045860819
"Global",2021-08-25,90,54,159,303,0.297029702970297,90.04,0.775368273529398
"Global",2021-08-26,99,46,146,291,0.34020618556701,98.65,0.804705228671036
"Global",2021-08-27,0,0,0,0,0,0,0
"Global",2021-08-28,0,0,0,0,0,0,0
"Global",2021-08-29,0,0,0,0,0,0,0
"Global",2021-08-30,0,0,0,0,0,0,0
"Global",2021-08-31,0,0,0,0,0,0,0
"Global",2021-09-01,0,0,0,0,0,0,0
"Global",2021-09-02,0,0,0,0,0,0,0
"Global",2021-09-03,0,0,0,0,0,0,0
"Global",2021-09-04,0,0,0,0,0,0,0
"Global",2021-09-05,0,0,0,0,0,0,0
"Global",2021-09-06,0,0,0,0,0,0,0
"Global",2021-09-07,52,41,131,224,0.232142857142857,51.72,0.738970072247021
"Global",2021-09-08,52,32,119,203,0.25615763546798,52.54,0.65233380560829
"Global",2021-09-09,0,0,0,0,0,0,0
"Global",2021-09-10,0,0,0,0,0,0,0
"Global",2021-09-11,0,0,0,0,0,0,0
"Global",2021-09-12,0,0,0,0,0,0,0
"Global",2021-09-13,0,0,0,0,0,0,0
"Global",2021-09-14,0,0,0,0,0,0,0
"Global",2021-09-15,0,0,0,0,0,0,0
"Global",2021-09-16,0,0,0,0,0,0,0
"Global",2021-09-17,0,0,0,0,0,0,0
"Global",2021-09-18,0,0,0,0,0,0,0
"Global",2021-09-19,0,0,0,0,0,0,0
"Global",2021-09-20,0,0,0,0,0,0,0
"Global",2021-09-21,0,0,0,0,0,0,0
"Global",2021-09-22,0,0,0,0,0,0,0
"Global",2021-09-23,0,0,0,0,0,0,0
"Global",2021-09-24,0,0,0,0,0,0,0
"Global",2021-09-25,0,0,0,0,0,0,0
"Global",2021-09-26,0,0,0,0,0,0,0
"Global",2021-09-27,0,0,0,0,0,0,0
"Global",2021-09-28,0,0,0,0,0,0,0
"Global",2021-09-29,0,0,0,0,0,0,0
"Global",2021-09-30,0,0,0,0,0,0,0
"Global",2021-10-01,0,0,0,0,0,0,0
"Global",2021-10-02,0,0,0,0,0,0,0
"Global",2021-10-03,0,0,0,0,0,0,0
"Global",2021-10-04,0,0,0,0,0,0,0
"Global",2021-10-05,0,0,0,0,0,0,0
"Global",2021-10-06,0,0,0,0,0,0,0
"Global",2021-10-07,0,0,0,0,0,0,0
"Global",2021-10-08,0,0,0,0,0,0,0
"Global",2021-10-09,0,0,0,0,0,0,0
"Global",2021-10-10,0,0,0,0,0,0,0
"Global",2021-10-11,0,0,0,0,0,0,0
"Global",2021-10-12,0,0,0,0,0,0,0
