"Country","Date","Negative","Positive","Neutral","Total","Prop.negative","boostrap.avg","boostrap.se"
"Global",2020-09-12,11,3,15,29,0.379310344827586,11.39,0.261655568187716
"Global",2020-09-13,3,7,17,27,0.111111111111111,3.09,0.155761407805708
"Global",2020-09-14,7,4,30,41,0.170731707317073,7.19,0.253339314123979
"Global",2020-09-15,7,6,32,45,0.155555555555556,6.92,0.241075033375859
"Global",2020-09-16,16,4,34,54,0.296296296296296,15.69,0.32988978875872
"Global",2020-09-17,10,6,19,35,0.285714285714286,9.94,0.270360776546727
"Global",2020-09-18,7,4,25,36,0.194444444444444,7.29,0.228872952274462
"Global",2020-09-19,1,3,14,18,0.0555555555555556,1.08,0.0928559218478941
"Global",2020-09-20,11,5,17,33,0.333333333333333,11.12,0.254764696347533
"Global",2020-09-21,2,5,21,28,0.0714285714285714,2,0.134088769029319
"Global",2020-09-22,13,5,12,30,0.433333333333333,12.73,0.269250737410243
"Global",2020-09-23,9,7,27,43,0.209302325581395,8.77,0.250597266343809
"Global",2020-09-24,3,1,5,9,0.333333333333333,2.95,0.138808057286588
"Global",2020-09-25,0,0,0,0,0,0,0
"Global",2020-09-26,0,0,1,1,0,0,0
"Global",2020-09-27,7,1,14,22,0.318181818181818,6.78,0.22678250159636
"Global",2020-09-28,6,4,10,20,0.3,6.19,0.232984587863271
"Global",2020-09-29,6,5,13,24,0.25,5.96,0.196391692720688
"Global",2020-09-30,6,6,21,33,0.181818181818182,5.88,0.218479594775653
"Global",2020-10-01,3,1,5,9,0.333333333333333,2.88,0.146528860879716
"Global",2020-10-02,0,0,0,0,0,0,0
"Global",2020-10-03,0,0,0,0,0,0,0
"Global",2020-10-04,0,0,0,0,0,0,0
"Global",2020-10-05,0,0,0,0,0,0,0
"Global",2020-10-06,0,0,0,0,0,0,0
"Global",2020-10-07,0,0,0,0,0,0,0
"Global",2020-10-08,0,0,0,0,0,0,0
"Global",2020-10-09,4,2,11,17,0.235294117647059,4.18,0.173135084762614
"Global",2020-10-10,2,3,18,23,0.0869565217391304,1.99,0.144596268306208
"Global",2020-10-11,4,3,10,17,0.235294117647059,3.74,0.171517293058694
"Global",2020-10-12,3,4,13,20,0.15,2.86,0.149760751962197
"Global",2020-10-13,18,4,34,56,0.321428571428571,17.94,0.362321359675037
"Global",2020-10-14,3,4,25,32,0.09375,3.14,0.176394873834677
"Global",2020-10-15,5,1,20,26,0.192307692307692,4.98,0.177513692742591
"Global",2020-10-16,6,4,18,28,0.214285714285714,6.18,0.201198429618146
"Global",2020-10-17,7,3,23,33,0.212121212121212,7.22,0.215359694417962
"Global",2020-10-18,2,6,10,18,0.111111111111111,1.94,0.125384257868411
"Global",2020-10-19,2,1,12,15,0.133333333333333,2.11,0.129408132072388
"Global",2020-10-20,8,3,30,41,0.195121951219512,8.39,0.246959285893219
"Global",2020-10-21,6,4,15,25,0.24,5.64,0.2129731808411
"Global",2020-10-22,29,7,51,87,0.333333333333333,28.54,0.439333747183325
"Global",2020-10-23,0,0,0,0,0,0,0
"Global",2020-10-24,0,0,0,0,0,0,0
"Global",2020-10-25,0,0,0,0,0,0,0
"Global",2020-10-26,0,0,0,0,0,0,0
"Global",2020-10-27,0,0,0,0,0,0,0
"Global",2020-10-28,0,0,0,0,0,0,0
"Global",2020-10-29,0,0,0,0,0,0,0
"Global",2020-10-30,0,0,0,0,0,0,0
"Global",2020-10-31,0,0,0,0,0,0,0
"Global",2020-11-01,0,0,0,0,0,0,0
"Global",2020-11-02,0,0,6,6,0,0,0
"Global",2020-11-03,9,3,12,24,0.375,8.95,0.222190654323459
"Global",2020-11-04,4,5,16,25,0.16,4.12,0.211430911417962
"Global",2020-11-05,5,7,18,30,0.166666666666667,5.05,0.213851170752753
"Global",2020-11-06,4,4,19,27,0.148148148148148,4.08,0.175049776470649
"Global",2020-11-07,7,1,12,20,0.35,7.1,0.200756146364265
"Global",2020-11-08,1,1,8,10,0.1,1.05,0.0914253020699733
"Global",2020-11-09,185,257,305,747,0.247657295850067,184.3,1.24442189734264
"Global",2020-11-10,0,0,0,0,0,0,0
"Global",2020-11-11,0,0,0,0,0,0,0
"Global",2020-11-12,0,0,0,0,0,0,0
"Global",2020-11-13,0,0,0,0,0,0,0
"Global",2020-11-14,12,11,25,48,0.25,11.63,0.315797851209097
"Global",2020-11-15,21,16,41,78,0.269230769230769,20.37,0.447812866760619
"Global",2020-11-16,53,111,185,349,0.151862464183381,52.91,0.67196305213482
"Global",2020-11-17,136,178,317,631,0.215530903328051,136.55,1.04130599816681
"Global",2020-11-18,82,70,301,453,0.181015452538631,83.13,0.779621120101996
"Global",2020-11-19,28,31,98,157,0.178343949044586,27.56,0.455121251465314
"Global",2020-11-20,32,33,117,182,0.175824175824176,31.41,0.479708455231093
"Global",2020-11-21,32,16,52,100,0.32,31,0.439696865275764
"Global",2020-11-22,0,0,0,0,0,0,0
"Global",2020-11-23,0,0,0,0,0,0,0
"Global",2020-11-24,0,0,0,0,0,0,0
"Global",2020-11-25,0,0,0,0,0,0,0
"Global",2020-11-26,0,0,0,0,0,0,0
"Global",2020-11-27,0,0,0,0,0,0,0
"Global",2020-11-28,0,0,0,0,0,0,0
"Global",2020-11-29,0,0,0,0,0,0,0
"Global",2020-11-30,0,0,0,0,0,0,0
"Global",2020-12-01,0,0,0,0,0,0,0
"Global",2020-12-02,0,0,0,0,0,0,0
"Global",2020-12-03,0,0,0,0,0,0,0
"Global",2020-12-04,0,0,0,0,0,0,0
"Global",2020-12-05,0,0,0,0,0,0,0
"Global",2020-12-06,0,0,0,0,0,0,0
"Global",2020-12-07,0,0,0,0,0,0,0
"Global",2020-12-08,0,0,0,0,0,0,0
"Global",2020-12-09,0,0,0,0,0,0,0
"Global",2020-12-10,0,0,0,0,0,0,0
"Global",2020-12-11,0,0,0,0,0,0,0
"Global",2020-12-12,0,0,0,0,0,0,0
"Global",2020-12-13,0,0,0,0,0,0,0
"Global",2020-12-14,0,0,0,0,0,0,0
"Global",2020-12-15,0,0,0,0,0,0,0
"Global",2020-12-16,0,0,0,0,0,0,0
"Global",2020-12-17,0,0,0,0,0,0,0
"Global",2020-12-18,0,0,0,0,0,0,0
"Global",2020-12-19,0,0,0,0,0,0,0
"Global",2020-12-20,0,0,0,0,0,0,0
"Global",2020-12-21,0,0,0,0,0,0,0
"Global",2020-12-22,0,0,0,0,0,0,0
"Global",2020-12-23,0,0,0,0,0,0,0
"Global",2020-12-24,0,0,0,0,0,0,0
"Global",2020-12-25,17,28,57,102,0.166666666666667,16.53,0.390920953543286
"Global",2020-12-26,45,62,120,227,0.198237885462555,45.47,0.638409481968013
"Global",2020-12-27,141,115,230,486,0.290123456790123,140.18,0.920076852301705
"Global",2020-12-28,102,77,207,386,0.264248704663212,103.02,0.884659382034816
"Global",2020-12-29,138,159,280,577,0.239168110918544,136.94,1.01262934078476
"Global",2020-12-30,335,359,589,1283,0.261106780982073,335.61,1.59036842183556
"Global",2020-12-31,169,180,303,652,0.25920245398773,168.26,1.10312870023988
"Global",2021-01-01,95,127,198,420,0.226190476190476,94.06,0.842293645861457
"Global",2021-01-02,0,0,0,0,0,0,0
"Global",2021-01-03,0,0,0,0,0,0,0
"Global",2021-01-04,0,0,0,0,0,0,0
"Global",2021-01-05,0,0,0,0,0,0,0
"Global",2021-01-06,0,0,0,0,0,0,0
"Global",2021-01-07,0,0,0,0,0,0,0
"Global",2021-01-08,110,205,342,657,0.167427701674277,111.48,0.903246669218628
"Global",2021-01-09,90,175,241,506,0.177865612648221,91.15,0.824544563606927
"Global",2021-01-10,64,86,187,337,0.189910979228487,65.63,0.659913523566428
"Global",2021-01-11,72,123,281,476,0.151260504201681,72.86,0.837989416774617
"Global",2021-01-12,97,177,434,708,0.137005649717514,96.74,0.855714008677236
"Global",2021-01-13,173,243,493,909,0.19031903190319,173.34,1.28450123952585
"Global",2021-01-14,172,306,490,968,0.177685950413223,172.28,1.18884376389393
"Global",2021-01-15,120,190,363,673,0.178306092124814,120.24,0.890706223037414
"Global",2021-01-16,0,0,0,0,0,0,0
"Global",2021-01-17,0,0,0,0,0,0,0
"Global",2021-01-18,0,0,0,0,0,0,0
"Global",2021-01-19,84,137,267,488,0.172131147540984,82.9,0.781671351022987
"Global",2021-01-20,126,188,338,652,0.193251533742331,125.31,0.977803661273571
"Global",2021-01-21,114,226,321,661,0.172465960665658,115.92,0.952792811378288
"Global",2021-01-22,147,222,411,780,0.188461538461538,146.71,1.15376371370862
"Global",2021-01-23,161,210,343,714,0.225490196078431,158.22,1.12416793022819
"Global",2021-01-24,132,127,239,498,0.265060240963855,133.23,0.908306783042608
"Global",2021-01-25,178,177,402,757,0.235138705416116,178,1.16011145406749
"Global",2021-01-26,198,225,409,832,0.237980769230769,197.24,1.1374364229097
"Global",2021-01-27,203,210,441,854,0.237704918032787,204.04,1.19103723576121
"Global",2021-01-28,215,249,527,991,0.216952573158426,213.68,1.23565547157954
"Global",2021-01-29,240,295,553,1088,0.220588235294118,239.63,1.18079368958923
"Global",2021-01-30,201,205,341,747,0.269076305220884,201.51,1.11875607328638
"Global",2021-01-31,193,194,351,738,0.261517615176152,191.83,1.14071172183126
"Global",2021-02-01,182,248,509,939,0.193823216187433,180.07,1.35029027930436
"Global",2021-02-02,115,153,308,576,0.199652777777778,114.92,1.01669696924537
"Global",2021-02-03,111,144,321,576,0.192708333333333,110.34,0.882056824940572
"Global",2021-02-04,101,158,297,556,0.181654676258993,98.68,1.01103807039991
"Global",2021-02-05,124,162,317,603,0.205638474295191,122.87,1.09854403184351
"Global",2021-02-06,98,157,265,520,0.188461538461538,96.93,0.838620199127017
"Global",2021-02-07,116,106,225,447,0.259507829977629,115.3,0.892675017500035
"Global",2021-02-08,116,126,286,528,0.21969696969697,115.29,0.908466907053923
"Global",2021-02-09,107,116,308,531,0.2015065913371,105.55,0.855330876965697
"Global",2021-02-10,102,176,265,543,0.187845303867403,100.27,0.929521979896716
"Global",2021-02-11,115,219,348,682,0.168621700879765,115.17,0.934204679841834
"Global",2021-02-12,113,175,288,576,0.196180555555556,113.24,0.985871915789995
"Global",2021-02-13,90,142,202,434,0.207373271889401,90.37,0.841794019768002
"Global",2021-02-14,77,103,155,335,0.229850746268657,76.56,0.703428831661115
"Global",2021-02-15,81,137,228,446,0.181614349775785,81.94,0.903955393553992
"Global",2021-02-16,81,106,242,429,0.188811188811189,80.97,0.853567084461888
"Global",2021-02-17,87,131,224,442,0.19683257918552,87.57,0.88240431421054
"Global",2021-02-18,105,144,274,523,0.200764818355641,105.01,0.857703652525484
"Global",2021-02-19,112,203,303,618,0.181229773462783,112.41,1.02435937112525
"Global",2021-02-20,84,129,197,410,0.204878048780488,85.36,0.826031036176773
"Global",2021-02-21,96,102,205,403,0.238213399503722,95.05,0.758703705758258
"Global",2021-02-22,133,124,262,519,0.25626204238921,131.54,1.05374943833336
"Global",2021-02-23,79,105,252,436,0.181192660550459,79.18,0.769281443552319
"Global",2021-02-24,139,159,292,590,0.235593220338983,139.3,0.944468211227992
"Global",2021-02-25,36,104,196,336,0.107142857142857,35.69,0.566701424958951
"Global",2021-02-26,52,110,205,367,0.141689373297003,51.07,0.628330319098951
"Global",2021-02-27,60,112,175,347,0.172910662824208,58.7,0.674873725562453
"Global",2021-02-28,61,80,172,313,0.194888178913738,61.73,0.782363035420206
"Global",2021-03-01,0,0,0,0,0,0,0
"Global",2021-03-02,0,0,0,0,0,0,0
"Global",2021-03-03,0,0,0,0,0,0,0
"Global",2021-03-04,101,161,256,518,0.194980694980695,101.09,0.947414877176282
"Global",2021-03-05,0,0,0,0,0,0,0
"Global",2021-03-06,0,0,0,0,0,0,0
"Global",2021-03-07,0,0,0,0,0,0,0
"Global",2021-03-08,0,0,0,0,0,0,0
"Global",2021-03-09,0,0,0,0,0,0,0
"Global",2021-03-10,0,0,0,0,0,0,0
"Global",2021-03-11,19,25,60,104,0.182692307692308,18.66,0.421210377149213
"Global",2021-03-12,194,365,571,1130,0.171681415929204,194.06,1.16695407715206
"Global",2021-03-13,0,0,0,0,0,0,0
"Global",2021-03-14,0,0,0,0,0,0,0
"Global",2021-03-15,0,0,0,0,0,0,0
"Global",2021-03-16,0,0,0,0,0,0,0
"Global",2021-03-17,0,0,0,0,0,0,0
"Global",2021-03-18,95,212,306,613,0.154975530179445,94.46,0.820004927307197
"Global",2021-03-19,221,353,534,1108,0.199458483754513,221.66,1.22534019188901
"Global",2021-03-20,98,161,244,503,0.194831013916501,96.72,0.7599946836603
"Global",2021-03-21,80,77,197,354,0.225988700564972,79.77,0.801243351979228
"Global",2021-03-22,81,142,312,535,0.151401869158879,81.2,0.881458845874098
"Global",2021-03-23,131,199,445,775,0.169032258064516,131.36,1.11695111709501
"Global",2021-03-24,145,224,445,814,0.178132678132678,144.07,1.10547352621929
"Global",2021-03-25,136,270,460,866,0.157043879907621,135.94,1.04936921890046
"Global",2021-03-26,0,0,0,0,0,0,0
"Global",2021-03-27,0,0,0,0,0,0,0
"Global",2021-03-28,0,0,0,0,0,0,0
"Global",2021-03-29,0,0,0,0,0,0,0
"Global",2021-03-30,0,0,0,0,0,0,0
"Global",2021-03-31,0,0,0,0,0,0,0
"Global",2021-04-01,0,0,0,0,0,0,0
"Global",2021-04-02,0,0,0,0,0,0,0
"Global",2021-04-03,0,0,0,0,0,0,0
"Global",2021-04-04,0,0,0,0,0,0,0
"Global",2021-04-05,0,0,0,0,0,0,0
"Global",2021-04-06,0,0,0,0,0,0,0
"Global",2021-04-07,118,205,390,713,0.165497896213184,117.21,0.871582213882061
"Global",2021-04-08,121,176,430,727,0.166437414030261,121.13,0.995510629848529
"Global",2021-04-09,121,230,456,807,0.149938042131351,120.45,0.980761917793477
"Global",2021-04-10,69,113,213,395,0.174683544303797,69.53,0.80772219946907
"Global",2021-04-11,46,54,112,212,0.216981132075472,45.69,0.575544537939085
"Global",2021-04-12,112,140,364,616,0.181818181818182,112.95,0.944668719657315
"Global",2021-04-13,0,0,0,0,0,0,0
"Global",2021-04-14,0,0,0,0,0,0,0
"Global",2021-04-15,0,0,0,0,0,0,0
"Global",2021-04-16,0,0,0,0,0,0,0
"Global",2021-04-17,0,0,0,0,0,0,0
"Global",2021-04-18,0,0,0,0,0,0,0
"Global",2021-04-19,0,0,0,0,0,0,0
"Global",2021-04-20,21,39,67,127,0.165354330708661,21.26,0.418901883355503
"Global",2021-04-21,100,143,334,577,0.173310225303293,100.39,0.843979869547858
"Global",2021-04-22,96,143,307,546,0.175824175824176,95.39,0.95281560427901
"Global",2021-04-23,4,4,9,17,0.235294117647059,3.92,0.187853370714738
"Global",2021-04-24,0,1,0,1,0,0,0
"Global",2021-04-25,18,22,29,69,0.260869565217391,18.16,0.394845577793433
"Global",2021-04-26,91,136,251,478,0.190376569037657,91.44,0.852485374145101
"Global",2021-04-27,130,160,292,582,0.223367697594502,130.16,1.01082224755969
"Global",2021-04-28,0,0,0,0,0,0,0
"Global",2021-04-29,0,0,0,0,0,0,0
"Global",2021-04-30,0,0,0,0,0,0,0
"Global",2021-05-01,0,0,0,0,0,0,0
"Global",2021-05-02,0,0,0,0,0,0,0
"Global",2021-05-03,0,0,0,0,0,0,0
"Global",2021-05-04,0,0,0,0,0,0,0
"Global",2021-05-05,0,0,0,0,0,0,0
"Global",2021-05-06,0,0,0,0,0,0,0
"Global",2021-05-07,0,0,0,0,0,0,0
"Global",2021-05-08,0,0,0,0,0,0,0
"Global",2021-05-09,0,0,0,0,0,0,0
"Global",2021-05-10,0,0,0,0,0,0,0
"Global",2021-05-11,0,0,0,0,0,0,0
"Global",2021-05-12,0,0,0,0,0,0,0
"Global",2021-05-13,0,0,0,0,0,0,0
"Global",2021-05-14,0,0,0,0,0,0,0
"Global",2021-05-15,0,0,0,0,0,0,0
"Global",2021-05-16,0,0,0,0,0,0,0
"Global",2021-05-17,0,0,0,0,0,0,0
"Global",2021-05-18,0,0,0,0,0,0,0
"Global",2021-05-19,0,0,0,0,0,0,0
"Global",2021-05-20,0,0,0,0,0,0,0
"Global",2021-05-21,0,0,0,0,0,0,0
"Global",2021-05-22,0,0,0,0,0,0,0
"Global",2021-05-23,8,3,7,18,0.444444444444444,7.94,0.188465359998043
"Global",2021-05-24,119,138,213,470,0.253191489361702,119.2,0.947724547630702
"Global",2021-05-25,145,166,325,636,0.227987421383648,144.65,1.05613886062832
"Global",2021-05-26,132,163,228,523,0.252390057361377,133.68,0.89847008010756
"Global",2021-05-27,101,135,219,455,0.221978021978022,100.64,0.797283265885222
"Global",2021-05-28,138,137,240,515,0.267961165048544,136.34,0.892303793898726
"Global",2021-05-29,100,96,166,362,0.276243093922652,100.25,0.863323973273234
"Global",2021-05-30,0,0,0,0,0,0,0
"Global",2021-05-31,0,0,0,0,0,0,0
"Global",2021-06-01,0,0,0,0,0,0,0
"Global",2021-06-02,0,0,0,0,0,0,0
"Global",2021-06-03,0,0,0,0,0,0,0
"Global",2021-06-04,0,0,0,0,0,0,0
"Global",2021-06-05,0,0,0,0,0,0,0
"Global",2021-06-06,0,0,0,0,0,0,0
"Global",2021-06-07,0,0,0,0,0,0,0
"Global",2021-06-08,0,0,0,0,0,0,0
"Global",2021-06-09,0,0,0,0,0,0,0
"Global",2021-06-10,0,0,0,0,0,0,0
"Global",2021-06-11,0,0,0,0,0,0,0
"Global",2021-06-12,0,0,0,0,0,0,0
"Global",2021-06-13,0,0,0,0,0,0,0
"Global",2021-06-14,0,0,0,0,0,0,0
"Global",2021-06-15,66,86,162,314,0.210191082802548,65.51,0.647995354765742
"Global",2021-06-16,63,77,166,306,0.205882352941176,64.07,0.709567374240007
"Global",2021-06-17,48,58,109,215,0.223255813953488,47.77,0.63482360550078
"Global",2021-06-18,36,68,108,212,0.169811320754717,36.53,0.537381417504167
"Global",2021-06-19,27,46,73,146,0.184931506849315,26.69,0.460060382510335
"Global",2021-06-20,26,42,73,141,0.184397163120567,25.27,0.495811751503827
"Global",2021-06-21,51,90,113,254,0.200787401574803,50.71,0.590889587867738
"Global",2021-06-22,45,76,135,256,0.17578125,44.62,0.527195744989803
"Global",2021-06-23,76,66,143,285,0.266666666666667,75.39,0.780817365057769
"Global",2021-06-24,0,0,0,0,0,0,0
"Global",2021-06-25,0,0,0,0,0,0,0
"Global",2021-06-26,0,0,0,0,0,0,0
"Global",2021-06-27,0,0,0,0,0,0,0
"Global",2021-06-28,0,0,0,0,0,0,0
"Global",2021-06-29,0,0,0,0,0,0,0
"Global",2021-06-30,111,94,211,416,0.266826923076923,110.08,0.821267805335633
"Global",2021-07-01,57,64,157,278,0.205035971223022,57.39,0.657650393753429
"Global",2021-07-02,132,110,230,472,0.279661016949153,131.92,1.05195152939763
"Global",2021-07-03,91,84,162,337,0.270029673590504,91.15,0.775688029553067
"Global",2021-07-04,59,69,133,261,0.226053639846743,59.62,0.687225427264437
"Global",2021-07-05,113,64,176,353,0.320113314447592,113.33,0.859063972641682
"Global",2021-07-06,0,0,0,0,0,0,0
"Global",2021-07-07,0,0,0,0,0,0,0
"Global",2021-07-08,8,6,11,25,0.32,8.14,0.236138976371153
"Global",2021-07-09,59,68,162,289,0.204152249134948,59.34,0.680050503175085
"Global",2021-07-10,86,55,120,261,0.329501915708812,86.36,0.614064123259735
"Global",2021-07-11,56,30,72,158,0.354430379746835,55.35,0.578464529700147
"Global",2021-07-12,86,50,142,278,0.309352517985612,86.42,0.754137409444215
"Global",2021-07-13,93,75,175,343,0.271137026239067,91.83,0.74914833799671
"Global",2021-07-14,58,52,116,226,0.256637168141593,57.42,0.730044968865382
"Global",2021-07-15,51,58,127,236,0.216101694915254,50.61,0.590308085971755
"Global",2021-07-16,88,59,143,290,0.303448275862069,88.58,0.719873726300788
"Global",2021-07-17,91,62,106,259,0.351351351351351,92.14,0.705679699569031
"Global",2021-07-18,236,44,101,381,0.619422572178478,236.91,0.883872905530718
"Global",2021-07-19,130,73,136,339,0.383480825958702,130.45,0.955618684783356
"Global",2021-07-20,113,60,172,345,0.327536231884058,113.93,0.835482682723773
"Global",2021-07-21,100,66,155,321,0.311526479750779,99.55,0.85968927908033
"Global",2021-07-22,101,62,174,337,0.299703264094956,101.44,0.882755099479219
"Global",2021-07-23,136,64,179,379,0.358839050131926,137.43,0.848915529223948
"Global",2021-07-24,78,44,142,264,0.295454545454545,78.55,0.70587362591159
"Global",2021-07-25,73,55,119,247,0.295546558704453,73.28,0.725450748072388
"Global",2021-07-26,115,75,157,347,0.331412103746398,114.95,0.948829688499352
"Global",2021-07-27,134,79,217,430,0.311627906976744,134.31,1.04143403462958
"Global",2021-07-28,131,87,211,429,0.305361305361305,130.86,0.853278880838409
"Global",2021-07-29,148,88,227,463,0.319654427645788,147.74,1.02500258684079
"Global",2021-07-30,222,75,194,491,0.45213849287169,221.61,0.962519316348215
"Global",2021-07-31,0,0,0,0,0,0,0
"Global",2021-08-01,0,0,0,0,0,0,0
"Global",2021-08-02,156,89,232,477,0.327044025157233,155.24,1.06875931090516
"Global",2021-08-03,249,122,294,665,0.374436090225564,246.33,1.2892762827778
"Global",2021-08-04,233,125,315,673,0.346210995542348,233.04,1.12787634539654
"Global",2021-08-05,172,94,227,493,0.348884381338742,172.21,0.969566705265603
"Global",2021-08-06,113,76,154,343,0.329446064139942,112.56,0.861560716773269
"Global",2021-08-07,107,71,167,345,0.310144927536232,106.27,0.825338008504896
"Global",2021-08-08,98,50,145,293,0.334470989761092,97.8,0.908656461847142
"Global",2021-08-09,181,86,235,502,0.360557768924303,179.07,1.14823140243391
"Global",2021-08-10,0,0,0,0,0,0,0
"Global",2021-08-11,0,0,0,0,0,0,0
"Global",2021-08-12,0,0,0,0,0,0,0
"Global",2021-08-13,74,36,63,173,0.427745664739884,73.18,0.653410632409249
"Global",2021-08-14,126,77,163,366,0.344262295081967,126.41,0.804293403421835
"Global",2021-08-15,97,45,100,242,0.400826446280992,97.47,0.833933723113207
"Global",2021-08-16,93,62,168,323,0.287925696594427,92.7,0.789002694878321
"Global",2021-08-17,99,64,186,349,0.283667621776504,98.68,0.866536120704064
"Global",2021-08-18,103,56,156,315,0.326984126984127,102.64,0.871028649982829
"Global",2021-08-19,110,72,180,362,0.303867403314917,109.03,0.973949058050147
"Global",2021-08-20,118,71,191,380,0.310526315789474,119.2,0.842914616378818
"Global",2021-08-21,126,51,142,319,0.394984326018809,126.31,0.867330165601091
"Global",2021-08-22,106,32,100,238,0.445378151260504,105.9,0.671121479617543
"Global",2021-08-23,108,89,207,404,0.267326732673267,107.81,0.877173491011518
"Global",2021-08-24,98,63,208,369,0.265582655826558,99.27,0.766713437308552
"Global",2021-08-25,90,54,159,303,0.297029702970297,89.48,0.806223269073747
"Global",2021-08-26,99,46,146,291,0.34020618556701,99.93,0.788202788858068
"Global",2021-08-27,0,0,0,0,0,0,0
"Global",2021-08-28,0,0,0,0,0,0,0
"Global",2021-08-29,0,0,0,0,0,0,0
"Global",2021-08-30,0,0,0,0,0,0,0
"Global",2021-08-31,0,0,0,0,0,0,0
"Global",2021-09-01,0,0,0,0,0,0,0
"Global",2021-09-02,0,0,0,0,0,0,0
"Global",2021-09-03,0,0,0,0,0,0,0
"Global",2021-09-04,0,0,0,0,0,0,0
"Global",2021-09-05,0,0,0,0,0,0,0
"Global",2021-09-06,0,0,0,0,0,0,0
"Global",2021-09-07,52,41,131,224,0.232142857142857,52.34,0.579135545272417
"Global",2021-09-08,52,32,119,203,0.25615763546798,52.8,0.697614984548545
"Global",2021-09-09,0,0,0,0,0,0,0
"Global",2021-09-10,0,0,0,0,0,0,0
"Global",2021-09-11,0,0,0,0,0,0,0
"Global",2021-09-12,0,0,0,0,0,0,0
"Global",2021-09-13,0,0,0,0,0,0,0
"Global",2021-09-14,0,0,0,0,0,0,0
"Global",2021-09-15,0,0,0,0,0,0,0
"Global",2021-09-16,0,0,0,0,0,0,0
"Global",2021-09-17,0,0,0,0,0,0,0
"Global",2021-09-18,0,0,0,0,0,0,0
"Global",2021-09-19,0,0,0,0,0,0,0
"Global",2021-09-20,0,0,0,0,0,0,0
"Global",2021-09-21,0,0,0,0,0,0,0
"Global",2021-09-22,0,0,0,0,0,0,0
"Global",2021-09-23,0,0,0,0,0,0,0
"Global",2021-09-24,0,0,0,0,0,0,0
"Global",2021-09-25,0,0,0,0,0,0,0
"Global",2021-09-26,0,0,0,0,0,0,0
"Global",2021-09-27,0,0,0,0,0,0,0
"Global",2021-09-28,0,0,0,0,0,0,0
"Global",2021-09-29,0,0,0,0,0,0,0
"Global",2021-09-30,0,0,0,0,0,0,0
"Global",2021-10-01,0,0,0,0,0,0,0
"Global",2021-10-02,0,0,0,0,0,0,0
"Global",2021-10-03,0,0,0,0,0,0,0
"Global",2021-10-04,0,0,0,0,0,0,0
"Global",2021-10-05,0,0,0,0,0,0,0
"Global",2021-10-06,0,0,0,0,0,0,0
"Global",2021-10-07,0,0,0,0,0,0,0
"Global",2021-10-08,0,0,0,0,0,0,0
"Global",2021-10-09,0,0,0,0,0,0,0
"Global",2021-10-10,0,0,0,0,0,0,0
"Global",2021-10-11,0,0,0,0,0,0,0
