"Country","Date","Negative","Positive","Neutral","Total","Prop.negative","boostrap.avg","boostrap.se"
"India",2020-11-24,0,0,0,0,0,0,0
"India",2020-11-25,0,0,0,0,0,0,0
"India",2020-11-26,0,0,0,0,0,0,0
"India",2020-11-27,0,0,0,0,0,0,0
"India",2020-11-28,0,0,0,0,0,0,0
"India",2020-11-29,0,0,0,0,0,0,0
"India",2020-11-30,0,0,0,0,0,0,0
"India",2020-12-01,0,0,0,0,0,0,0
"India",2020-12-02,0,0,0,0,0,0,0
"India",2020-12-03,0,0,0,0,0,0,0
"India",2020-12-04,0,0,0,0,0,0,0
"India",2020-12-05,0,0,0,0,0,0,0
"India",2020-12-06,0,0,0,0,0,0,0
"India",2020-12-07,0,0,0,0,0,0,0
"India",2020-12-08,0,0,0,0,0,0,0
"India",2020-12-09,0,0,0,0,0,0,0
"India",2020-12-10,0,0,0,0,0,0,0
"India",2020-12-11,0,0,0,0,0,0,0
"India",2020-12-12,0,0,0,0,0,0,0
"India",2020-12-13,0,0,0,0,0,0,0
"India",2020-12-14,0,0,0,0,0,0,0
"India",2020-12-15,0,0,0,0,0,0,0
"India",2020-12-16,0,0,0,0,0,0,0
"India",2020-12-17,0,0,0,0,0,0,0
"India",2020-12-18,0,0,0,0,0,0,0
"India",2020-12-19,0,0,0,0,0,0,0
"India",2020-12-20,0,0,0,0,0,0,0
"India",2020-12-21,0,0,0,0,0,0,0
"India",2020-12-22,0,0,0,0,0,0,0
"India",2020-12-23,0,0,0,0,0,0,0
"India",2020-12-24,0,0,0,0,0,0,0
"India",2020-12-25,0,2,9,11,0,0,0
"India",2020-12-26,0,1,12,13,0,0,0
"India",2020-12-27,7,3,11,21,0.333333333333333,7.03,0.216237336874523
"India",2020-12-28,4,3,16,23,0.173913043478261,4.09,0.18645821694596
"India",2020-12-29,3,3,13,19,0.157894736842105,2.81,0.154197171429205
"India",2020-12-30,7,9,38,54,0.12962962962963,7.05,0.225350456584468
"India",2020-12-31,5,7,17,29,0.172413793103448,4.97,0.224937701813124
"India",2021-01-01,1,8,48,57,0.0175438596491228,1.06,0.113547035597277
"India",2021-01-02,0,0,0,0,0,0,0
"India",2021-01-03,0,0,0,0,0,0,0
"India",2021-01-04,0,0,0,0,0,0,0
"India",2021-01-05,0,0,0,0,0,0,0
"India",2021-01-06,0,0,0,0,0,0,0
"India",2021-01-07,0,0,0,0,0,0,0
"India",2021-01-08,5,5,37,47,0.106382978723404,4.9,0.209134821914892
"India",2021-01-09,9,9,33,51,0.176470588235294,9.3,0.265337597042033
"India",2021-01-10,3,3,24,30,0.1,2.79,0.170735189842355
"India",2021-01-11,2,3,31,36,0.0555555555555556,2.05,0.12742595393943
"India",2021-01-12,4,13,100,117,0.0341880341880342,4.01,0.19305884380602
"India",2021-01-13,9,12,91,112,0.0803571428571429,9.19,0.294973034206673
"India",2021-01-14,7,18,58,83,0.0843373493975904,7.24,0.272333722784485
"India",2021-01-15,7,12,65,84,0.0833333333333333,7.41,0.243748089865606
"India",2021-01-16,0,0,0,0,0,0,0
"India",2021-01-17,0,0,0,0,0,0,0
"India",2021-01-18,0,0,0,0,0,0,0
"India",2021-01-19,2,2,19,23,0.0869565217391304,2.03,0.141745967109894
"India",2021-01-20,3,9,43,55,0.0545454545454545,2.7,0.140345893053447
"India",2021-01-21,11,10,45,66,0.166666666666667,10.34,0.298555444658699
"India",2021-01-22,7,22,44,73,0.0958904109589041,6.85,0.254802359534292
"India",2021-01-23,4,23,40,67,0.0597014925373134,4.11,0.181961811955424
"India",2021-01-24,0,7,20,27,0,0,0
"India",2021-01-25,4,13,22,39,0.102564102564103,4.47,0.181160679837519
"India",2021-01-26,1,8,7,16,0.0625,0.9,0.094815077861588
"India",2021-01-27,3,5,19,27,0.111111111111111,3.15,0.160412977131912
"India",2021-01-28,4,15,38,57,0.0701754385964912,3.51,0.159224763314395
"India",2021-01-29,8,9,19,36,0.222222222222222,8.23,0.244889173036921
"India",2021-01-30,2,12,11,25,0.08,1.83,0.148429488752448
"India",2021-01-31,1,15,19,35,0.0285714285714286,1.05,0.0998736575616788
"India",2021-02-01,3,12,22,37,0.0810810810810811,2.99,0.161742406500602
"India",2021-02-02,2,8,10,20,0.1,2.06,0.13545285064359
"India",2021-02-03,3,2,12,17,0.176470588235294,3.01,0.153409072203515
"India",2021-02-04,2,3,14,19,0.105263157894737,2.04,0.12942764446406
"India",2021-02-05,9,9,29,47,0.191489361702128,8.91,0.268213317787137
"India",2021-02-06,2,5,19,26,0.0769230769230769,1.89,0.126247312202612
"India",2021-02-07,2,3,18,23,0.0869565217391304,1.98,0.125513088375417
"India",2021-02-08,2,3,17,22,0.0909090909090909,1.89,0.133253764136574
"India",2021-02-09,0,7,22,29,0,0,0
"India",2021-02-10,4,6,14,24,0.166666666666667,3.61,0.180848170037909
"India",2021-02-11,1,6,24,31,0.032258064516129,0.96,0.098391097568876
"India",2021-02-12,4,2,11,17,0.235294117647059,3.54,0.166618174763788
"India",2021-02-13,1,2,10,13,0.0769230769230769,1.16,0.0918056797169044
"India",2021-02-14,2,2,2,6,0.333333333333333,2.09,0.108334498828229
"India",2021-02-15,3,3,12,18,0.166666666666667,2.98,0.155036652557915
"India",2021-02-16,1,4,18,23,0.0434782608695652,1.13,0.104112410112311
"India",2021-02-17,2,3,11,16,0.125,1.97,0.145959036733052
"India",2021-02-18,2,3,10,15,0.133333333333333,1.94,0.125384257868411
"India",2021-02-19,0,3,17,20,0,0,0
"India",2021-02-20,4,0,12,16,0.25,3.82,0.167199149386459
"India",2021-02-21,1,5,12,18,0.0555555555555556,1.17,0.100559043412918
"India",2021-02-22,1,0,11,12,0.0833333333333333,0.92,0.0950066451689703
"India",2021-02-23,1,2,10,13,0.0769230769230769,1.15,0.0903137069140983
"India",2021-02-24,0,1,16,17,0,0,0
"India",2021-02-25,1,2,8,11,0.0909090909090909,1.09,0.0964993327029841
"India",2021-02-26,1,1,4,6,0.166666666666667,0.88,0.0782123501575788
"India",2021-02-27,1,1,25,27,0.037037037037037,1.05,0.0957427107756338
"India",2021-02-28,1,0,10,11,0.0909090909090909,0.99,0.0904478196575687
"India",2021-03-01,0,0,0,0,0,0,0
"India",2021-03-02,0,0,0,0,0,0,0
"India",2021-03-03,0,0,0,0,0,0,0
"India",2021-03-04,5,5,18,28,0.178571428571429,5.11,0.208358180336485
"India",2021-03-05,0,0,0,0,0,0,0
"India",2021-03-06,0,0,0,0,0,0,0
"India",2021-03-07,0,0,0,0,0,0,0
"India",2021-03-08,0,0,0,0,0,0,0
"India",2021-03-09,0,0,0,0,0,0,0
"India",2021-03-10,0,0,0,0,0,0,0
"India",2021-03-11,0,0,1,1,0,0,0
"India",2021-03-12,12,21,55,88,0.136363636363636,12.33,0.289567772636209
"India",2021-03-13,0,0,0,0,0,0,0
"India",2021-03-14,0,0,0,0,0,0,0
"India",2021-03-15,0,0,0,0,0,0,0
"India",2021-03-16,0,0,0,0,0,0,0
"India",2021-03-17,0,0,0,0,0,0,0
"India",2021-03-18,3,4,8,15,0.2,2.93,0.159072437600108
"India",2021-03-19,11,16,55,82,0.134146341463415,10.54,0.277222880102861
"India",2021-03-20,6,6,27,39,0.153846153846154,5.7,0.228963408483195
"India",2021-03-21,3,3,14,20,0.15,3.03,0.138136954439492
"India",2021-03-22,5,7,23,35,0.142857142857143,5.02,0.184215508400768
"India",2021-03-23,4,11,46,61,0.0655737704918033,3.89,0.18904064017127
"India",2021-03-24,11,9,52,72,0.152777777777778,11.39,0.286001695269398
"India",2021-03-25,4,5,55,64,0.0625,4.27,0.183046607742565
"India",2021-03-26,0,0,0,0,0,0,0
"India",2021-03-27,0,0,0,0,0,0,0
"India",2021-03-28,0,0,0,0,0,0,0
"India",2021-03-29,0,0,0,0,0,0,0
"India",2021-03-30,0,0,0,0,0,0,0
"India",2021-03-31,0,0,0,0,0,0,0
"India",2021-04-01,0,0,0,0,0,0,0
"India",2021-04-02,0,0,0,0,0,0,0
"India",2021-04-03,0,0,0,0,0,0,0
"India",2021-04-04,0,0,0,0,0,0,0
"India",2021-04-05,0,0,0,0,0,0,0
"India",2021-04-06,0,0,0,0,0,0,0
"India",2021-04-07,11,8,53,72,0.152777777777778,10.99,0.32952215173619
"India",2021-04-08,14,9,65,88,0.159090909090909,14.08,0.360325329992693
"India",2021-04-09,13,7,45,65,0.2,12.79,0.339427622787408
"India",2021-04-10,0,1,9,10,0,0,0
"India",2021-04-11,1,1,3,5,0.2,0.96,0.0751026233922893
"India",2021-04-12,18,11,46,75,0.24,17.9,0.391964747951093
"India",2021-04-13,0,0,0,0,0,0,0
"India",2021-04-14,0,0,0,0,0,0,0
"India",2021-04-15,0,0,0,0,0,0,0
"India",2021-04-16,0,0,0,0,0,0,0
"India",2021-04-17,0,0,0,0,0,0,0
"India",2021-04-18,0,0,0,0,0,0,0
"India",2021-04-19,0,0,0,0,0,0,0
"India",2021-04-20,0,0,5,5,0,0,0
"India",2021-04-21,13,12,53,78,0.166666666666667,13.13,0.321189393135306
"India",2021-04-22,22,5,57,84,0.261904761904762,22.3,0.402391838783035
"India",2021-04-23,0,0,0,0,0,0,0
"India",2021-04-24,0,0,0,0,0,0,0
"India",2021-04-25,2,1,0,3,0.666666666666667,1.96,0.0839913415450989
"India",2021-04-26,7,8,29,44,0.159090909090909,6.96,0.222438278807376
"India",2021-04-27,7,8,37,52,0.134615384615385,6.97,0.245959264098671
"India",2021-04-28,0,0,0,0,0,0,0
"India",2021-04-29,0,0,0,0,0,0,0
"India",2021-04-30,0,0,0,0,0,0,0
"India",2021-05-01,0,0,0,0,0,0,0
"India",2021-05-02,0,0,0,0,0,0,0
"India",2021-05-03,0,0,0,0,0,0,0
"India",2021-05-04,0,0,0,0,0,0,0
"India",2021-05-05,0,0,0,0,0,0,0
"India",2021-05-06,0,0,0,0,0,0,0
"India",2021-05-07,0,0,0,0,0,0,0
"India",2021-05-08,0,0,0,0,0,0,0
"India",2021-05-09,0,0,0,0,0,0,0
"India",2021-05-10,0,0,0,0,0,0,0
"India",2021-05-11,0,0,0,0,0,0,0
"India",2021-05-12,0,0,0,0,0,0,0
"India",2021-05-13,0,0,0,0,0,0,0
"India",2021-05-14,0,0,0,0,0,0,0
"India",2021-05-15,0,0,0,0,0,0,0
"India",2021-05-16,0,0,0,0,0,0,0
"India",2021-05-17,0,0,0,0,0,0,0
"India",2021-05-18,0,0,0,0,0,0,0
"India",2021-05-19,0,0,0,0,0,0,0
"India",2021-05-20,0,0,0,0,0,0,0
"India",2021-05-21,0,0,0,0,0,0,0
"India",2021-05-22,0,0,0,0,0,0,0
"India",2021-05-23,0,0,0,0,0,0,0
"India",2021-05-24,7,5,36,48,0.145833333333333,6.87,0.231226418399059
"India",2021-05-25,11,13,53,77,0.142857142857143,10.58,0.326035258674564
"India",2021-05-26,17,11,30,58,0.293103448275862,16.97,0.356881838238718
"India",2021-05-27,17,20,56,93,0.182795698924731,16.71,0.389585379187628
"India",2021-05-28,15,10,45,70,0.214285714285714,14.94,0.316808580640861
"India",2021-05-29,12,8,34,54,0.222222222222222,12.13,0.315797851209097
"India",2021-05-30,0,0,0,0,0,0,0
"India",2021-05-31,0,0,0,0,0,0,0
"India",2021-06-01,0,0,0,0,0,0,0
"India",2021-06-02,0,0,0,0,0,0,0
"India",2021-06-03,0,0,0,0,0,0,0
"India",2021-06-04,0,0,0,0,0,0,0
"India",2021-06-05,0,0,0,0,0,0,0
"India",2021-06-06,0,0,0,0,0,0,0
"India",2021-06-07,0,0,0,0,0,0,0
"India",2021-06-08,0,0,0,0,0,0,0
"India",2021-06-09,0,0,0,0,0,0,0
"India",2021-06-10,0,0,0,0,0,0,0
"India",2021-06-11,0,0,0,0,0,0,0
"India",2021-06-12,0,0,0,0,0,0,0
"India",2021-06-13,0,0,0,0,0,0,0
"India",2021-06-14,0,0,0,0,0,0,0
"India",2021-06-15,14,16,42,72,0.194444444444444,13.87,0.340426055098459
"India",2021-06-16,11,11,29,51,0.215686274509804,10.77,0.331465981617567
"India",2021-06-17,5,3,25,33,0.151515151515152,4.93,0.199116736482584
"India",2021-06-18,1,5,15,21,0.0476190476190476,1.07,0.107548438699345
"India",2021-06-19,5,2,13,20,0.25,5.1,0.169073530115919
"India",2021-06-20,3,2,9,14,0.214285714285714,2.93,0.162837838404228
"India",2021-06-21,6,28,39,73,0.0821917808219178,6.23,0.237773765660477
"India",2021-06-22,6,23,39,68,0.0882352941176471,6.14,0.228309554169887
"India",2021-06-23,4,13,29,46,0.0869565217391304,4,0.196432834795659
"India",2021-06-24,0,0,0,0,0,0,0
"India",2021-06-25,0,0,0,0,0,0,0
"India",2021-06-26,0,0,0,0,0,0,0
"India",2021-06-27,0,0,0,0,0,0,0
"India",2021-06-28,0,0,0,0,0,0,0
"India",2021-06-29,0,0,0,0,0,0,0
"India",2021-06-30,12,13,65,90,0.133333333333333,12.14,0.303521420208282
"India",2021-07-01,12,12,45,69,0.173913043478261,12.71,0.322645316098034
"India",2021-07-02,9,4,47,60,0.15,8.79,0.284017000487042
"India",2021-07-03,12,8,33,53,0.226415094339623,12.42,0.316604459599646
"India",2021-07-04,2,1,23,26,0.0769230769230769,2.01,0.133707807467544
"India",2021-07-05,6,2,43,51,0.117647058823529,6.11,0.24283469041446
"India",2021-07-06,0,0,0,0,0,0,0
"India",2021-07-07,0,0,0,0,0,0,0
"India",2021-07-08,0,1,2,3,0,0,0
"India",2021-07-09,6,3,31,40,0.15,5.77,0.24198463929879
"India",2021-07-10,4,1,21,26,0.153846153846154,3.91,0.174711884038386
"India",2021-07-11,1,3,17,21,0.0476190476190476,1.07,0.0879106525301845
"India",2021-07-12,3,4,35,42,0.0714285714285714,2.86,0.161445490691584
"India",2021-07-13,4,6,43,53,0.0754716981132075,4.01,0.186132894850573
"India",2021-07-14,3,7,33,43,0.0697674418604651,3.03,0.161091604531413
"India",2021-07-15,2,2,31,35,0.0571428571428571,2.05,0.116666666666667
"India",2021-07-16,6,4,33,43,0.13953488372093,5.81,0.229049419042346
"India",2021-07-17,5,4,27,36,0.138888888888889,4.88,0.196062245321235
"India",2021-07-18,3,0,22,25,0.12,3.32,0.165071150866785
"India",2021-07-19,4,3,29,36,0.111111111111111,4.35,0.197138622201831
"India",2021-07-20,1,1,40,42,0.0238095238095238,1.02,0.106344209570107
"India",2021-07-21,4,1,28,33,0.121212121212121,3.79,0.187107164237746
"India",2021-07-22,6,3,24,33,0.181818181818182,5.97,0.245136531736743
"India",2021-07-23,3,2,33,38,0.0789473684210526,3.19,0.182958294082934
"India",2021-07-24,2,2,27,31,0.0645161290322581,2.04,0.150366555490578
"India",2021-07-25,2,0,21,23,0.0869565217391304,2.1,0.138169855941551
"India",2021-07-26,4,3,21,28,0.142857142857143,3.59,0.188076386802616
"India",2021-07-27,6,5,36,47,0.127659574468085,5.56,0.218959892088561
"India",2021-07-28,6,9,45,60,0.1,6.27,0.234350596372619
"India",2021-07-29,5,3,35,43,0.116279069767442,4.79,0.214756145477148
"India",2021-07-30,2,4,21,27,0.0740740740740741,2.14,0.141435640501397
"India",2021-07-31,0,0,0,0,0,0,0
"India",2021-08-01,0,0,0,0,0,0,0
"India",2021-08-02,2,5,30,37,0.0540540540540541,2.23,0.143446044479336
"India",2021-08-03,11,4,29,44,0.25,10.65,0.301971635566768
"India",2021-08-04,4,8,31,43,0.0930232558139535,3.96,0.191179222065304
"India",2021-08-05,2,3,44,49,0.0408163265306122,2.01,0.12101840581273
"India",2021-08-06,3,2,19,24,0.125,3.1,0.177809340632492
"India",2021-08-07,3,8,34,45,0.0666666666666667,3.04,0.156940444214686
"India",2021-08-08,3,6,30,39,0.0769230769230769,3.29,0.171914354998486
"India",2021-08-09,9,6,47,62,0.145161290322581,9.21,0.285789708659632
"India",2021-08-10,0,0,0,0,0,0,0
"India",2021-08-11,0,0,0,0,0,0,0
"India",2021-08-12,0,0,0,0,0,0,0
"India",2021-08-13,0,1,1,2,0,0,0
"India",2021-08-14,1,4,25,30,0.0333333333333333,1.01,0.104924215074934
"India",2021-08-15,1,1,16,18,0.0555555555555556,0.95,0.0903137069140983
"India",2021-08-16,0,6,30,36,0,0,0
"India",2021-08-17,2,6,25,33,0.0606060606060606,2.21,0.14859272519137
"India",2021-08-18,3,2,25,30,0.1,3.19,0.19832378382918
"India",2021-08-19,4,1,27,32,0.125,4.41,0.191799032027976
"India",2021-08-20,4,1,37,42,0.0952380952380952,4.29,0.211438077474377
"India",2021-08-21,1,8,33,42,0.0238095238095238,1.09,0.111096463681002
"India",2021-08-22,1,1,27,29,0.0344827586206897,0.95,0.0967919772950572
"India",2021-08-23,4,2,36,42,0.0952380952380952,4.04,0.178047774771296
"India",2021-08-24,4,3,42,49,0.0816326530612245,4.25,0.200693242979872
"India",2021-08-25,3,1,34,38,0.0789473684210526,2.69,0.1561500185169
"India",2021-08-26,1,4,30,35,0.0285714285714286,0.97,0.10096003809889
"India",2021-08-27,0,0,0,0,0,0,0
"India",2021-08-28,0,0,0,0,0,0,0
"India",2021-08-29,0,0,0,0,0,0,0
"India",2021-08-30,0,0,0,0,0,0,0
"India",2021-08-31,0,0,0,0,0,0,0
"India",2021-09-01,0,0,0,0,0,0,0
"India",2021-09-02,0,0,0,0,0,0,0
"India",2021-09-03,0,0,0,0,0,0,0
"India",2021-09-04,0,0,0,0,0,0,0
"India",2021-09-05,0,0,0,0,0,0,0
"India",2021-09-06,0,0,0,0,0,0,0
"India",2021-09-07,4,2,28,34,0.117647058823529,3.84,0.191601438175999
"India",2021-09-08,1,2,30,33,0.0303030303030303,1.12,0.0844231764817738
"India",2021-09-09,0,0,0,0,0,0,0
"India",2021-09-10,0,0,0,0,0,0,0
"India",2021-09-11,0,0,0,0,0,0,0
"India",2021-09-12,0,0,0,0,0,0,0
"India",2021-09-13,0,0,0,0,0,0,0
"India",2021-09-14,0,0,0,0,0,0,0
"India",2021-09-15,0,0,0,0,0,0,0
"India",2021-09-16,0,0,0,0,0,0,0
"India",2021-09-17,0,0,0,0,0,0,0
"India",2021-09-18,0,0,0,0,0,0,0
"India",2021-09-19,0,0,0,0,0,0,0
"India",2021-09-20,0,0,0,0,0,0,0
"India",2021-09-21,0,0,0,0,0,0,0
"India",2021-09-22,0,0,0,0,0,0,0
"India",2021-09-23,0,0,0,0,0,0,0
"India",2021-09-24,0,0,0,0,0,0,0
"India",2021-09-25,0,0,0,0,0,0,0
"India",2021-09-26,0,0,0,0,0,0,0
"India",2021-09-27,0,0,0,0,0,0,0
"India",2021-09-28,0,0,0,0,0,0,0
"India",2021-09-29,0,0,0,0,0,0,0
"India",2021-09-30,0,0,0,0,0,0,0
"India",2021-10-01,0,0,0,0,0,0,0
"India",2021-10-02,0,0,0,0,0,0,0
"India",2021-10-03,0,0,0,0,0,0,0
"India",2021-10-04,0,0,0,0,0,0,0
"India",2021-10-05,0,0,0,0,0,0,0
"India",2021-10-06,0,0,0,0,0,0,0
"India",2021-10-07,0,0,0,0,0,0,0
"India",2021-10-08,0,0,0,0,0,0,0
"India",2021-10-09,0,0,0,0,0,0,0
"India",2021-10-10,0,0,0,0,0,0,0
"India",2021-10-11,0,0,0,0,0,0,0
"India",2021-10-12,0,0,0,0,0,0,0
"India",2021-10-13,0,0,0,0,0,0,0
"India",2021-10-14,0,1,2,3,0,0,0
"India",2021-10-15,0,3,17,20,0,0,0
"India",2021-10-16,2,1,19,22,0.0909090909090909,2.22,0.141121052699983
"India",2021-10-17,1,0,20,21,0.0476190476190476,0.85,0.088048425610713
"India",2021-10-18,0,2,23,25,0,0,0
"India",2021-10-19,1,5,23,29,0.0344827586206897,1.1,0.096922336919512
"India",2021-10-20,0,2,29,31,0,0,0
"India",2021-10-21,8,76,51,135,0.0592592592592593,8.15,0.272798812166021
"India",2021-10-22,5,14,23,42,0.119047619047619,4.88,0.194510522682819
"India",2021-10-23,2,5,28,35,0.0571428571428571,1.82,0.1358698129115
"India",2021-10-24,0,5,26,31,0,0,0
"India",2021-10-25,0,1,20,21,0,0,0
"India",2021-10-26,3,0,22,25,0.12,3.2,0.156347191994114
"India",2021-10-27,1,2,23,26,0.0384615384615385,1.05,0.0988571053224161
"India",2021-10-28,2,1,21,24,0.0833333333333333,2.31,0.135359603361646
"India",2021-10-29,3,1,26,30,0.1,2.97,0.163580517967715
"India",2021-10-30,1,2,24,27,0.037037037037037,1.12,0.10943380453844
"India",2021-10-31,3,1,20,24,0.125,2.74,0.164298324379585
"India",2021-11-01,1,0,18,19,0.0526315789473684,1.1,0.102985730108887
"India",2021-11-02,0,1,17,18,0,0,0
"India",2021-11-03,0,6,26,32,0,0,0
"India",2021-11-04,0,2,18,20,0,0,0
"India",2021-11-05,1,1,21,23,0.0434782608695652,0.95,0.0903137069140983
"India",2021-11-06,0,1,24,25,0,0,0
"India",2021-11-07,1,1,27,29,0.0344827586206897,0.97,0.0858175184018185
"India",2021-11-08,3,1,23,27,0.111111111111111,3.12,0.165315737089041
"India",2021-11-09,1,0,25,26,0.0384615384615385,0.9,0.0858704685776046
"India",2021-11-10,0,1,28,29,0,0,0
"India",2021-11-11,1,5,18,24,0.0416666666666667,0.97,0.0968754276627901
"India",2021-11-12,3,2,21,26,0.115384615384615,2.78,0.165498939543125
"India",2021-11-13,1,1,21,23,0.0434782608695652,0.98,0.0852565942827115
"India",2021-11-14,0,1,18,19,0,0,0
