"Country","Date","Negative","Positive","Neutral","Total","Prop.negative","boostrap.avg","boostrap.se"
"United Kingdom",2020-10-23,0,0,0,0,0,0,0
"United Kingdom",2020-10-24,0,0,0,0,0,0,0
"United Kingdom",2020-10-25,0,0,0,0,0,0,0
"United Kingdom",2020-10-26,0,0,0,0,0,0,0
"United Kingdom",2020-10-27,0,0,0,0,0,0,0
"United Kingdom",2020-10-28,0,0,0,0,0,0,0
"United Kingdom",2020-10-29,0,0,0,0,0,0,0
"United Kingdom",2020-10-30,0,0,0,0,0,0,0
"United Kingdom",2020-10-31,0,0,0,0,0,0,0
"United Kingdom",2020-11-01,0,0,0,0,0,0,0
"United Kingdom",2020-11-02,0,0,0,0,0,0,0
"United Kingdom",2020-11-03,1,0,2,3,0.333333333333333,0.96,0.090921211313239
"United Kingdom",2020-11-04,0,2,2,4,0,0,0
"United Kingdom",2020-11-05,1,1,0,2,0.5,0.99,0.0745288229783985
"United Kingdom",2020-11-06,0,2,4,6,0,0,0
"United Kingdom",2020-11-07,1,1,3,5,0.2,1.04,0.0963159783045766
"United Kingdom",2020-11-08,1,0,2,3,0.333333333333333,1.03,0.0858175184018185
"United Kingdom",2020-11-09,26,59,41,126,0.206349206349206,25.83,0.445642199187835
"United Kingdom",2020-11-10,0,0,0,0,0,0,0
"United Kingdom",2020-11-11,0,0,0,0,0,0,0
"United Kingdom",2020-11-12,0,0,0,0,0,0,0
"United Kingdom",2020-11-13,0,0,0,0,0,0,0
"United Kingdom",2020-11-14,1,1,1,3,0.333333333333333,1,0.0898933149950989
"United Kingdom",2020-11-15,6,4,10,20,0.3,6,0.189630155723176
"United Kingdom",2020-11-16,7,14,20,41,0.170731707317073,7.12,0.232804595740676
"United Kingdom",2020-11-17,15,13,25,53,0.283018867924528,15.4,0.313983850836088
"United Kingdom",2020-11-18,10,13,23,46,0.217391304347826,9.89,0.270388796014371
"United Kingdom",2020-11-19,4,3,8,15,0.266666666666667,3.86,0.159557468827335
"United Kingdom",2020-11-20,2,3,13,18,0.111111111111111,2.11,0.138458322504308
"United Kingdom",2020-11-21,4,0,4,8,0.5,4.21,0.14163190304305
"United Kingdom",2020-11-22,0,0,0,0,0,0,0
"United Kingdom",2020-11-23,0,0,0,0,0,0,0
"United Kingdom",2020-11-24,0,0,0,0,0,0,0
"United Kingdom",2020-11-25,0,0,0,0,0,0,0
"United Kingdom",2020-11-26,0,0,0,0,0,0,0
"United Kingdom",2020-11-27,0,0,0,0,0,0,0
"United Kingdom",2020-11-28,0,0,0,0,0,0,0
"United Kingdom",2020-11-29,0,0,0,0,0,0,0
"United Kingdom",2020-11-30,0,0,0,0,0,0,0
"United Kingdom",2020-12-01,0,0,0,0,0,0,0
"United Kingdom",2020-12-02,0,0,0,0,0,0,0
"United Kingdom",2020-12-03,0,0,0,0,0,0,0
"United Kingdom",2020-12-04,0,0,0,0,0,0,0
"United Kingdom",2020-12-05,0,0,0,0,0,0,0
"United Kingdom",2020-12-06,0,0,0,0,0,0,0
"United Kingdom",2020-12-07,0,0,0,0,0,0,0
"United Kingdom",2020-12-08,0,0,0,0,0,0,0
"United Kingdom",2020-12-09,0,0,0,0,0,0,0
"United Kingdom",2020-12-10,0,0,0,0,0,0,0
"United Kingdom",2020-12-11,0,0,0,0,0,0,0
"United Kingdom",2020-12-12,0,0,0,0,0,0,0
"United Kingdom",2020-12-13,0,0,0,0,0,0,0
"United Kingdom",2020-12-14,0,0,0,0,0,0,0
"United Kingdom",2020-12-15,0,0,0,0,0,0,0
"United Kingdom",2020-12-16,0,0,0,0,0,0,0
"United Kingdom",2020-12-17,0,0,0,0,0,0,0
"United Kingdom",2020-12-18,0,0,0,0,0,0,0
"United Kingdom",2020-12-19,0,0,0,0,0,0,0
"United Kingdom",2020-12-20,0,0,0,0,0,0,0
"United Kingdom",2020-12-21,0,0,0,0,0,0,0
"United Kingdom",2020-12-22,0,0,0,0,0,0,0
"United Kingdom",2020-12-23,0,0,0,0,0,0,0
"United Kingdom",2020-12-24,0,0,0,0,0,0,0
"United Kingdom",2020-12-25,2,5,1,8,0.25,2.1,0.123501114377666
"United Kingdom",2020-12-26,4,4,10,18,0.222222222222222,3.95,0.200693242979872
"United Kingdom",2020-12-27,4,13,17,34,0.117647058823529,3.92,0.185690086113417
"United Kingdom",2020-12-28,5,6,17,28,0.178571428571429,4.96,0.191179222065304
"United Kingdom",2020-12-29,6,16,19,41,0.146341463414634,6,0.218350103450325
"United Kingdom",2020-12-30,30,52,51,133,0.225563909774436,29.91,0.45684358439849
"United Kingdom",2020-12-31,19,14,24,57,0.333333333333333,19.17,0.367094791380354
"United Kingdom",2021-01-01,10,17,14,41,0.24390243902439,9.66,0.246273232509148
"United Kingdom",2021-01-02,0,0,0,0,0,0,0
"United Kingdom",2021-01-03,0,0,0,0,0,0,0
"United Kingdom",2021-01-04,0,0,0,0,0,0,0
"United Kingdom",2021-01-05,0,0,0,0,0,0,0
"United Kingdom",2021-01-06,0,0,0,0,0,0,0
"United Kingdom",2021-01-07,0,0,0,0,0,0,0
"United Kingdom",2021-01-08,13,30,30,73,0.178082191780822,13.45,0.294177504307185
"United Kingdom",2021-01-09,16,23,17,56,0.285714285714286,15.51,0.321139071167466
"United Kingdom",2021-01-10,10,16,15,41,0.24390243902439,10.06,0.238607068908977
"United Kingdom",2021-01-11,5,12,24,41,0.121951219512195,5.16,0.211641014909491
"United Kingdom",2021-01-12,7,12,19,38,0.184210526315789,6.83,0.225655050952116
"United Kingdom",2021-01-13,21,31,41,93,0.225806451612903,21.6,0.35844783230597
"United Kingdom",2021-01-14,18,32,37,87,0.206896551724138,17.83,0.404533650945721
"United Kingdom",2021-01-15,15,36,31,82,0.182926829268293,15.47,0.360542520503351
"United Kingdom",2021-01-16,0,0,0,0,0,0,0
"United Kingdom",2021-01-17,0,0,0,0,0,0,0
"United Kingdom",2021-01-18,0,0,0,0,0,0,0
"United Kingdom",2021-01-19,9,12,31,52,0.173076923076923,9.25,0.287579589334883
"United Kingdom",2021-01-20,18,32,39,89,0.202247191011236,18.44,0.38620662287894
"United Kingdom",2021-01-21,11,41,33,85,0.129411764705882,11.16,0.279870099737848
"United Kingdom",2021-01-22,12,25,48,85,0.141176470588235,12.09,0.350207730562097
"United Kingdom",2021-01-23,22,30,51,103,0.213592233009709,22.36,0.397598853726779
"United Kingdom",2021-01-24,19,16,16,51,0.372549019607843,19.48,0.32859664875917
"United Kingdom",2021-01-25,12,20,35,67,0.17910447761194,11.65,0.306289293500657
"United Kingdom",2021-01-26,24,26,39,89,0.269662921348315,24.16,0.382633089013589
"United Kingdom",2021-01-27,28,30,46,104,0.269230769230769,28.83,0.467759542819802
"United Kingdom",2021-01-28,30,34,45,109,0.275229357798165,29.71,0.416162118760116
"United Kingdom",2021-01-29,32,54,100,186,0.172043010752688,31.69,0.520430086320415
"United Kingdom",2021-01-30,17,30,44,91,0.186813186813187,17.08,0.341913805666063
"United Kingdom",2021-01-31,19,46,43,108,0.175925925925926,19.43,0.352839849784516
"United Kingdom",2021-02-01,23,39,52,114,0.201754385964912,23.45,0.437018132901655
"United Kingdom",2021-02-02,4,21,21,46,0.0869565217391304,4.19,0.178486906403735
"United Kingdom",2021-02-03,11,28,39,78,0.141025641025641,10.56,0.324214668877199
"United Kingdom",2021-02-04,7,26,37,70,0.1,6.91,0.247041075388877
"United Kingdom",2021-02-05,8,38,31,77,0.103896103896104,8.24,0.282885564184959
"United Kingdom",2021-02-06,6,19,27,52,0.115384615384615,6.12,0.229307257150353
"United Kingdom",2021-02-07,14,10,26,50,0.28,14.09,0.357628270412142
"United Kingdom",2021-02-08,12,26,34,72,0.166666666666667,12.1,0.34713837371436
"United Kingdom",2021-02-09,6,18,34,58,0.103448275862069,6.26,0.239789469950183
"United Kingdom",2021-02-10,5,35,25,65,0.0769230769230769,4.83,0.23183719470457
"United Kingdom",2021-02-11,7,29,45,81,0.0864197530864197,7.2,0.245360999757541
"United Kingdom",2021-02-12,10,24,40,74,0.135135135135135,9.96,0.302153884133515
"United Kingdom",2021-02-13,9,31,27,67,0.134328358208955,9.46,0.275761571732619
"United Kingdom",2021-02-14,11,25,19,55,0.2,10.74,0.306699602974387
"United Kingdom",2021-02-15,12,16,34,62,0.193548387096774,11.94,0.303121804367202
"United Kingdom",2021-02-16,12,22,39,73,0.164383561643836,12.13,0.354382376377365
"United Kingdom",2021-02-17,7,25,23,55,0.127272727272727,6.78,0.2204586587141
"United Kingdom",2021-02-18,9,28,31,68,0.132352941176471,8.99,0.289023084604575
"United Kingdom",2021-02-19,5,22,40,67,0.0746268656716418,4.99,0.204739302084826
"United Kingdom",2021-02-20,10,21,29,60,0.166666666666667,9.05,0.277934299336147
"United Kingdom",2021-02-21,13,20,30,63,0.206349206349206,12.63,0.310637988011704
"United Kingdom",2021-02-22,12,18,32,62,0.193548387096774,11.76,0.30288845164749
"United Kingdom",2021-02-23,8,17,28,53,0.150943396226415,8.01,0.287270329871086
"United Kingdom",2021-02-24,9,31,36,76,0.118421052631579,8.93,0.293448668785737
"United Kingdom",2021-02-25,1,19,21,41,0.024390243902439,1.09,0.105500251328151
"United Kingdom",2021-02-26,7,11,27,45,0.155555555555556,7.18,0.230230451083389
"United Kingdom",2021-02-27,6,12,22,40,0.15,5.68,0.222420113907684
"United Kingdom",2021-02-28,4,5,24,33,0.121212121212121,3.53,0.174919895086207
"United Kingdom",2021-03-01,0,0,0,0,0,0,0
"United Kingdom",2021-03-02,0,0,0,0,0,0,0
"United Kingdom",2021-03-03,0,0,0,0,0,0,0
"United Kingdom",2021-03-04,7,18,23,48,0.145833333333333,7.06,0.262012413924427
"United Kingdom",2021-03-05,0,0,0,0,0,0,0
"United Kingdom",2021-03-06,0,0,0,0,0,0,0
"United Kingdom",2021-03-07,0,0,0,0,0,0,0
"United Kingdom",2021-03-08,0,0,0,0,0,0,0
"United Kingdom",2021-03-09,0,0,0,0,0,0,0
"United Kingdom",2021-03-10,0,0,0,0,0,0,0
"United Kingdom",2021-03-11,1,0,0,1,1,1,0
"United Kingdom",2021-03-12,10,29,32,71,0.140845070422535,9.99,0.320509379934913
"United Kingdom",2021-03-13,0,0,0,0,0,0,0
"United Kingdom",2021-03-14,0,0,0,0,0,0,0
"United Kingdom",2021-03-15,0,0,0,0,0,0,0
"United Kingdom",2021-03-16,0,0,0,0,0,0,0
"United Kingdom",2021-03-17,0,0,0,0,0,0,0
"United Kingdom",2021-03-18,16,23,34,73,0.219178082191781,16.1,0.323022343412084
"United Kingdom",2021-03-19,31,34,43,108,0.287037037037037,31.52,0.485024210579724
"United Kingdom",2021-03-20,8,20,24,52,0.153846153846154,8.17,0.30219901128932
"United Kingdom",2021-03-21,4,4,15,23,0.173913043478261,3.9,0.183952123766984
"United Kingdom",2021-03-22,7,9,35,51,0.137254901960784,6.85,0.243034270352262
"United Kingdom",2021-03-23,9,26,34,69,0.130434782608696,8.74,0.287314279056045
"United Kingdom",2021-03-24,9,22,39,70,0.128571428571429,8.97,0.26721723467069
"United Kingdom",2021-03-25,9,31,38,78,0.115384615384615,8.79,0.268288627934148
"United Kingdom",2021-03-26,0,0,0,0,0,0,0
"United Kingdom",2021-03-27,0,0,0,0,0,0,0
"United Kingdom",2021-03-28,0,0,0,0,0,0,0
"United Kingdom",2021-03-29,0,0,0,0,0,0,0
"United Kingdom",2021-03-30,0,0,0,0,0,0,0
"United Kingdom",2021-03-31,0,0,0,0,0,0,0
"United Kingdom",2021-04-01,0,0,0,0,0,0,0
"United Kingdom",2021-04-02,0,0,0,0,0,0,0
"United Kingdom",2021-04-03,0,0,0,0,0,0,0
"United Kingdom",2021-04-04,0,0,0,0,0,0,0
"United Kingdom",2021-04-05,0,0,0,0,0,0,0
"United Kingdom",2021-04-06,0,0,0,0,0,0,0
"United Kingdom",2021-04-07,9,20,25,54,0.166666666666667,8.58,0.288212884282897
"United Kingdom",2021-04-08,3,9,18,30,0.1,2.78,0.144655634267223
"United Kingdom",2021-04-09,7,9,21,37,0.189189189189189,7.16,0.244420568163594
"United Kingdom",2021-04-10,6,6,13,25,0.24,6.03,0.226280865967563
"United Kingdom",2021-04-11,3,3,4,10,0.3,3.2,0.137068883368468
"United Kingdom",2021-04-12,2,9,16,27,0.0740740740740741,1.94,0.143421396484963
"United Kingdom",2021-04-13,0,0,0,0,0,0,0
"United Kingdom",2021-04-14,0,0,0,0,0,0,0
"United Kingdom",2021-04-15,0,0,0,0,0,0,0
"United Kingdom",2021-04-16,0,0,0,0,0,0,0
"United Kingdom",2021-04-17,0,0,0,0,0,0,0
"United Kingdom",2021-04-18,0,0,0,0,0,0,0
"United Kingdom",2021-04-19,0,0,0,0,0,0,0
"United Kingdom",2021-04-20,3,1,1,5,0.6,3.08,0.105102162900982
"United Kingdom",2021-04-21,1,13,14,28,0.0357142857142857,0.95,0.0868936421753919
"United Kingdom",2021-04-22,7,20,18,45,0.155555555555556,6.86,0.233990416794182
"United Kingdom",2021-04-23,0,0,0,0,0,0,0
"United Kingdom",2021-04-24,0,0,0,0,0,0,0
"United Kingdom",2021-04-25,1,1,1,3,0.333333333333333,1.01,0.0731609544260137
"United Kingdom",2021-04-26,7,18,25,50,0.14,6.57,0.255150975310737
"United Kingdom",2021-04-27,9,29,18,56,0.160714285714286,9.18,0.269072480941474
"United Kingdom",2021-04-28,0,0,0,0,0,0,0
"United Kingdom",2021-04-29,0,0,0,0,0,0,0
"United Kingdom",2021-04-30,0,0,0,0,0,0,0
"United Kingdom",2021-05-01,0,0,0,0,0,0,0
"United Kingdom",2021-05-02,0,0,0,0,0,0,0
"United Kingdom",2021-05-03,0,0,0,0,0,0,0
"United Kingdom",2021-05-04,0,0,0,0,0,0,0
"United Kingdom",2021-05-05,0,0,0,0,0,0,0
"United Kingdom",2021-05-06,0,0,0,0,0,0,0
"United Kingdom",2021-05-07,0,0,0,0,0,0,0
"United Kingdom",2021-05-08,0,0,0,0,0,0,0
"United Kingdom",2021-05-09,0,0,0,0,0,0,0
"United Kingdom",2021-05-10,0,0,0,0,0,0,0
"United Kingdom",2021-05-11,0,0,0,0,0,0,0
"United Kingdom",2021-05-12,0,0,0,0,0,0,0
"United Kingdom",2021-05-13,0,0,0,0,0,0,0
"United Kingdom",2021-05-14,0,0,0,0,0,0,0
"United Kingdom",2021-05-15,0,0,0,0,0,0,0
"United Kingdom",2021-05-16,0,0,0,0,0,0,0
"United Kingdom",2021-05-17,0,0,0,0,0,0,0
"United Kingdom",2021-05-18,0,0,0,0,0,0,0
"United Kingdom",2021-05-19,0,0,0,0,0,0,0
"United Kingdom",2021-05-20,0,0,0,0,0,0,0
"United Kingdom",2021-05-21,0,0,0,0,0,0,0
"United Kingdom",2021-05-22,0,0,0,0,0,0,0
"United Kingdom",2021-05-23,0,0,3,3,0,0,0
"United Kingdom",2021-05-24,6,33,25,64,0.09375,6.17,0.265928903690783
"United Kingdom",2021-05-25,11,32,21,64,0.171875,10.79,0.290695786698123
"United Kingdom",2021-05-26,9,31,20,60,0.15,9.55,0.261454749160511
"United Kingdom",2021-05-27,6,24,15,45,0.133333333333333,5.66,0.236224512280204
"United Kingdom",2021-05-28,7,17,17,41,0.170731707317073,7.09,0.241667189132142
"United Kingdom",2021-05-29,6,13,17,36,0.166666666666667,6.26,0.245204511633152
"United Kingdom",2021-05-30,0,0,0,0,0,0,0
"United Kingdom",2021-05-31,0,0,0,0,0,0,0
"United Kingdom",2021-06-01,0,0,0,0,0,0,0
"United Kingdom",2021-06-02,0,0,0,0,0,0,0
"United Kingdom",2021-06-03,0,0,0,0,0,0,0
"United Kingdom",2021-06-04,0,0,0,0,0,0,0
"United Kingdom",2021-06-05,0,0,0,0,0,0,0
"United Kingdom",2021-06-06,0,0,0,0,0,0,0
"United Kingdom",2021-06-07,0,0,0,0,0,0,0
"United Kingdom",2021-06-08,0,0,0,0,0,0,0
"United Kingdom",2021-06-09,0,0,0,0,0,0,0
"United Kingdom",2021-06-10,0,0,0,0,0,0,0
"United Kingdom",2021-06-11,0,0,0,0,0,0,0
"United Kingdom",2021-06-12,0,0,0,0,0,0,0
"United Kingdom",2021-06-13,0,0,0,0,0,0,0
"United Kingdom",2021-06-14,0,0,0,0,0,0,0
"United Kingdom",2021-06-15,3,12,11,26,0.115384615384615,3,0.172328087371066
"United Kingdom",2021-06-16,1,10,27,38,0.0263157894736842,0.92,0.0939374388848367
"United Kingdom",2021-06-17,6,14,10,30,0.2,6.28,0.234878004009905
"United Kingdom",2021-06-18,9,14,15,38,0.236842105263158,9.14,0.286045839372332
"United Kingdom",2021-06-19,3,6,11,20,0.15,3.06,0.160692943909253
"United Kingdom",2021-06-20,2,7,9,18,0.111111111111111,2.04,0.130205742398465
"United Kingdom",2021-06-21,3,11,14,28,0.107142857142857,3,0.182020089911287
"United Kingdom",2021-06-22,2,6,6,14,0.142857142857143,1.96,0.134780030292535
"United Kingdom",2021-06-23,4,7,21,32,0.125,4,0.223832549243871
"United Kingdom",2021-06-24,0,0,0,0,0,0,0
"United Kingdom",2021-06-25,0,0,0,0,0,0,0
"United Kingdom",2021-06-26,0,0,0,0,0,0,0
"United Kingdom",2021-06-27,0,0,0,0,0,0,0
"United Kingdom",2021-06-28,0,0,0,0,0,0,0
"United Kingdom",2021-06-29,0,0,0,0,0,0,0
"United Kingdom",2021-06-30,5,9,25,39,0.128205128205128,5.18,0.245105625551042
"United Kingdom",2021-07-01,4,10,17,31,0.129032258064516,4.41,0.204047429622021
"United Kingdom",2021-07-02,8,14,14,36,0.222222222222222,7.68,0.242828450898276
"United Kingdom",2021-07-03,6,10,20,36,0.166666666666667,6.24,0.237035563968487
"United Kingdom",2021-07-04,6,14,16,36,0.166666666666667,6.08,0.227271919190483
"United Kingdom",2021-07-05,18,10,23,51,0.352941176470588,18.19,0.323395807772532
"United Kingdom",2021-07-06,0,0,0,0,0,0,0
"United Kingdom",2021-07-07,0,0,0,0,0,0,0
"United Kingdom",2021-07-08,2,0,1,3,0.666666666666667,1.96,0.0839913415450989
"United Kingdom",2021-07-09,4,14,20,38,0.105263157894737,4.05,0.171961353421945
"United Kingdom",2021-07-10,5,9,8,22,0.227272727272727,4.82,0.201198429618146
"United Kingdom",2021-07-11,5,6,9,20,0.25,5.25,0.186609839834968
"United Kingdom",2021-07-12,7,7,7,21,0.333333333333333,7.07,0.207561600932875
"United Kingdom",2021-07-13,8,15,16,39,0.205128205128205,7.82,0.232847980060343
"United Kingdom",2021-07-14,5,9,5,19,0.263157894736842,4.89,0.180848170037909
"United Kingdom",2021-07-15,5,11,15,31,0.161290322580645,4.65,0.179435140641318
"United Kingdom",2021-07-16,4,16,11,31,0.129032258064516,3.9,0.173787284350784
"United Kingdom",2021-07-17,2,8,9,19,0.105263157894737,2.06,0.1293495772367
"United Kingdom",2021-07-18,7,9,7,23,0.304347826086957,7.21,0.230193155608261
"United Kingdom",2021-07-19,7,9,13,29,0.241379310344828,6.84,0.228619042659763
"United Kingdom",2021-07-20,8,3,9,20,0.4,7.75,0.19194643613111
"United Kingdom",2021-07-21,2,6,8,16,0.125,1.97,0.129064231131541
"United Kingdom",2021-07-22,5,7,13,25,0.2,5.12,0.194510522682819
"United Kingdom",2021-07-23,7,11,14,32,0.21875,7,0.245772334496868
"United Kingdom",2021-07-24,3,4,14,21,0.142857142857143,3.13,0.149514365378533
"United Kingdom",2021-07-25,4,6,9,19,0.210526315789474,3.94,0.176852389513876
"United Kingdom",2021-07-26,5,3,8,16,0.3125,4.67,0.185893963475326
"United Kingdom",2021-07-27,6,8,17,31,0.193548387096774,5.96,0.224247338193497
"United Kingdom",2021-07-28,2,5,6,13,0.153846153846154,2.11,0.133253764136574
"United Kingdom",2021-07-29,5,6,16,27,0.185185185185185,4.81,0.161242022745282
"United Kingdom",2021-07-30,14,4,13,31,0.451612903225806,13.75,0.286876244743234
"United Kingdom",2021-07-31,0,0,0,0,0,0,0
"United Kingdom",2021-08-01,0,0,0,0,0,0,0
"United Kingdom",2021-08-02,6,8,17,31,0.193548387096774,5.73,0.217355548223261
"United Kingdom",2021-08-03,19,12,21,52,0.365384615384615,19.07,0.353126011216931
"United Kingdom",2021-08-04,12,9,18,39,0.307692307692308,11.71,0.304277584591518
"United Kingdom",2021-08-05,5,7,12,24,0.208333333333333,4.98,0.164519502390041
"United Kingdom",2021-08-06,5,5,13,23,0.217391304347826,4.89,0.166299595776886
"United Kingdom",2021-08-07,6,4,17,27,0.222222222222222,6.35,0.203194189847738
"United Kingdom",2021-08-08,2,5,5,12,0.166666666666667,1.84,0.118679604333889
"United Kingdom",2021-08-09,6,9,12,27,0.222222222222222,6.03,0.202736331726753
"United Kingdom",2021-08-10,0,0,0,0,0,0,0
"United Kingdom",2021-08-11,0,0,0,0,0,0,0
"United Kingdom",2021-08-12,0,0,0,0,0,0,0
"United Kingdom",2021-08-13,1,0,0,1,1,1,0
"United Kingdom",2021-08-14,6,4,11,21,0.285714285714286,6.02,0.212716912464629
"United Kingdom",2021-08-15,2,5,3,10,0.2,2.26,0.120285854815464
"United Kingdom",2021-08-16,5,5,14,24,0.208333333333333,5.08,0.1823970582786
"United Kingdom",2021-08-17,4,3,9,16,0.25,4.11,0.173435284702387
"United Kingdom",2021-08-18,3,5,7,15,0.2,3.11,0.147637968344765
"United Kingdom",2021-08-19,3,3,12,18,0.166666666666667,3.02,0.154383753790169
"United Kingdom",2021-08-20,2,11,7,20,0.1,1.94,0.114433166061896
"United Kingdom",2021-08-21,3,4,2,9,0.333333333333333,3.04,0.143491808093351
"United Kingdom",2021-08-22,4,1,1,6,0.666666666666667,3.82,0.114926414753445
"United Kingdom",2021-08-23,3,4,4,11,0.272727272727273,2.77,0.14484753391345
"United Kingdom",2021-08-24,6,4,6,16,0.375,6.11,0.209325516163634
"United Kingdom",2021-08-25,1,4,10,15,0.0666666666666667,0.85,0.0936089005523848
"United Kingdom",2021-08-26,4,9,8,21,0.19047619047619,4.3,0.208166599946613
"United Kingdom",2021-08-27,0,0,0,0,0,0,0
"United Kingdom",2021-08-28,0,0,0,0,0,0,0
"United Kingdom",2021-08-29,0,0,0,0,0,0,0
"United Kingdom",2021-08-30,0,0,0,0,0,0,0
"United Kingdom",2021-08-31,0,0,0,0,0,0,0
"United Kingdom",2021-09-01,0,0,0,0,0,0,0
"United Kingdom",2021-09-02,0,0,0,0,0,0,0
"United Kingdom",2021-09-03,0,0,0,0,0,0,0
"United Kingdom",2021-09-04,0,0,0,0,0,0,0
"United Kingdom",2021-09-05,0,0,0,0,0,0,0
"United Kingdom",2021-09-06,0,0,0,0,0,0,0
"United Kingdom",2021-09-07,2,4,7,13,0.153846153846154,1.83,0.126375262890754
"United Kingdom",2021-09-08,2,1,2,5,0.4,2.12,0.119155275997246
"United Kingdom",2021-09-09,0,0,0,0,0,0,0
"United Kingdom",2021-09-10,0,0,0,0,0,0,0
"United Kingdom",2021-09-11,0,0,0,0,0,0,0
"United Kingdom",2021-09-12,0,0,0,0,0,0,0
"United Kingdom",2021-09-13,0,0,0,0,0,0,0
